model,train_subset_size,var_num,train_auc_score,test_auc_score,train_f1_score,test_f1_score,test_pr_auc,test_pr_no_skill,train_efron_r2,test_efron_r2,train_ffc_r2,test_ffc_r2,test_briern_r2,test_imv_r2
lgb,37052,2,0.5400299044645605,0.7025065625898834,0.21317947160643788,0.173665791776028,0.40357615605570063,0.22436035841520027,0.1285871853956796,0.0940511287528667,0.1285871853956796,0.34509507188925537,0.1591341566066604,0.047113986124755036
lgb,37052,3,0.5450072851717762,0.7138306176671411,0.22288795686039545,0.19082489769545552,0.41477415545992724,0.22436035841520027,0.12740400526813467,0.10379995468415282,0.12740400526813467,0.35214243885258534,0.15742172973388915,0.05112217190250814
lgb,37052,4,0.5154382618299406,0.6538853038986934,0.12226016081066197,0.08207547169811319,0.35552303135408303,0.22436035841520027,0.08844180133875257,0.05327521943819191,0.08844180133875257,0.3156184150867406,0.1662966357979285,0.026431118388175318
lgb,37052,5,0.519196234342855,0.6774124121802355,0.14413627429569775,0.0947467166979362,0.3772629195363816,0.22436035841520027,0.10657013246659797,0.07031416814247193,0.10657013246659797,0.3279357674566352,0.16330366476217115,0.03439594304680818
lgb,37052,6,0.5581748319396738,0.748066180691784,0.30230115535185714,0.2312041884816754,0.46714345479418307,0.22436035841520027,0.19638801148457574,0.13960591983180437,0.19638801148457574,0.3780263532490764,0.15113224448135476,0.06589648776279344
lgb,37052,7,0.5140219349388123,0.6246801681903558,0.10499273986373284,0.07311827956989246,0.33977683812744075,0.22436035841520027,0.07672472956028042,0.0411292870954143,0.07672472956028042,0.30683819448021277,0.16843012562380436,0.019771138553474555
lgb,37052,8,0.5498642420715332,0.7286560222798101,0.24263084018447964,0.20310478654592493,0.43727188127555616,0.22436035841520027,0.16663055579627495,0.11869530211009416,0.16663055579627495,0.36291019489795884,0.15480529228888487,0.056969517704380294
lgb,37052,9,0.5275454230870246,0.7064580859159046,0.1891373801916933,0.12367328103368712,0.41841562188971315,0.22436035841520027,0.15914752699805512,0.09859708560788383,0.15914752699805512,0.3483813164465571,0.1583356380223858,0.046650153761741184
lgb,37052,10,0.6599292592131827,0.8240850563035966,0.5235779887319595,0.4802259887005649,0.6043084676215208,0.22436035841520027,0.31668916466008423,0.26315178737317557,0.31668916466008423,0.46733690936156336,0.12943083498970243,0.1119686243577745
lgb,37052,11,0.666421777591285,0.8338913379748825,0.540101676910236,0.4925592804578904,0.6150064292561331,0.22436035841520027,0.3376634715725254,0.2765094227357151,0.3376634715725254,0.47699306271025177,0.127084503860937,0.11713006691081791
lgb,37052,12,0.5266056956712326,0.7068354255603202,0.16668449769979674,0.12229885057471265,0.4095299729826345,0.22436035841520027,0.1365218728989952,0.09626567325965063,0.1365218728989952,0.34669595264206965,0.1587451615060099,0.046118775413823726
lgb,37052,13,0.5746674463756768,0.7578408530660081,0.33862043526374025,0.2817349781138082,0.4865902546602991,0.22436035841520027,0.21690875033845358,0.15514499362020795,0.21690875033845358,0.3892594551660674,0.1484027334898987,0.07133856993923597
lgb,37052,14,0.6646188176490696,0.8322548588702481,0.5299262301315688,0.48922520151340676,0.6115225775526891,0.22436035841520027,0.3283185701989497,0.2731735868132691,0.3283185701989497,0.4745816072139042,0.12767045904333696,0.11629535843525737
lgb,37052,15,0.5558497035910895,0.7381218450739127,0.2792918241495922,0.22060709705002138,0.4699093689178728,0.22436035841520027,0.20197495646324537,0.13458209672395416,0.20197495646324537,0.37439466208447614,0.1520147025080514,0.06138587545801045
lgb,37052,16,0.6698921621204337,0.8338521826658909,0.545772506082725,0.49942688717864747,0.6171508112487992,0.22436035841520027,0.34271240743001186,0.2783946986491028,0.34271240743001186,0.4783559171998505,0.12675334632879637,0.11750853457829699
lgb,37052,17,0.6778091488824834,0.8355180355737549,0.5680261982732956,0.514018691588785,0.6238039798652125,0.22436035841520027,0.34862965415866776,0.2835470101101428,0.34862965415866776,0.4820804918133732,0.12584831872188654,0.11894054922169582
lgb,37052,18,0.5800475088320554,0.7740891250976101,0.35022616080494784,0.2935522627152583,0.5106192532374798,0.22436035841520027,0.24081384088221236,0.1745201321189649,0.24081384088221236,0.4032656249272776,0.1449993997897391,0.07852195891411355
lgb,37052,19,0.6734148513480556,0.8330686469588654,0.5610011990407674,0.5058365758754864,0.6197459350255049,0.22436035841520027,0.35001353877664265,0.28032025769428603,0.35001353877664265,0.4797478921203807,0.12641511287614055,0.11751749117089083
lgb,37052,20,0.6746428696103024,0.8353751299222157,0.5600481891423839,0.5086629617522066,0.621158368435615,0.22436035841520027,0.3549627302001851,0.28158653134956946,0.3549627302001851,0.4806632736430051,0.12619268598587977,0.11854146270007117
lgb,37052,21,0.6733009290204742,0.8376090618368441,0.5567041198501873,0.5054093331180365,0.6232640143549584,0.22436035841520027,0.3602324626472613,0.2841084740391997,0.3602324626472613,0.4824863706722867,0.12574969495662644,0.11981736519117182
lgb,37052,22,0.6757790471477949,0.8383544672429672,0.560949947392154,0.5105622359441013,0.6234777674533303,0.22436035841520027,0.3574025001963881,0.2863359025540827,0.3574025001963881,0.48409656519618205,0.1253584367196913,0.12030174964526177
lgb,37052,23,0.6832870849683678,0.8400327862015871,0.5699342498505678,0.5243061126263436,0.6314306285175589,0.22436035841520027,0.3671933562500539,0.29188273915006857,0.3671933562500539,0.48810633962984895,0.12438410892752567,0.12180911047004239
lgb,37052,24,0.6790057726112684,0.8393241737048603,0.5669596305675555,0.5158197507190796,0.6266834495540132,0.22436035841520027,0.3654577500988534,0.28909706557727455,0.3654577500988534,0.486092593149411,0.1248734255199486,0.12111376765094997
lgb,37052,25,0.6829081248349738,0.8410174089716673,0.5770061843379778,0.5234662822361045,0.6310202325308559,0.22436035841520027,0.37111079306457584,0.29295294035504127,0.37111079306457584,0.4888799815708581,0.12419612308024677,0.122346879447631
lgb,37052,26,0.6835521227741803,0.8417120813583867,0.5782237086584913,0.5246478873239436,0.6352410183666819,0.22436035841520027,0.3737022182736478,0.29566048077230933,0.3737022182736478,0.4908372460684526,0.12372053094204224,0.12293932398832923
lgb,37251,2,0.513984038925473,0.6415610947383152,0.08965902738960313,0.07310081223124701,0.3443175422264748,0.2244771952430807,0.07280388260288995,0.045636488234795825,0.07280388260288995,0.31432199279084305,0.16763841466225232,0.0224725364524823
lgb,37251,3,0.5125453961439548,0.6587535066014817,0.061660978384527866,0.060117302052785926,0.3631846236992013,0.2244771952430807,0.07337002022767947,0.058226832949059504,0.07337002022767947,0.32336773098947247,0.16542686172468601,0.0283566848327584
lgb,37251,4,0.5091731195318747,0.6162129863721953,0.08368762586708436,0.05462895818225767,0.3250868861314415,0.2244771952430807,0.05035546509044386,0.03353796766560213,0.05035546509044386,0.3056296136587868,0.16976357638834025,0.016351007435917556
lgb,37251,5,0.5070456127428068,0.6700520340963376,0.056527279045522995,0.03264691109994977,0.36721975075182467,0.2244771952430807,0.10553332728905418,0.06393187756387608,0.10553332728905418,0.32746661320186077,0.16442474395403034,0.031523904669158546
lgb,37251,6,0.5292956097556404,0.7066780136038292,0.15843906599850732,0.12934407364787112,0.41462488306534645,0.2244771952430807,0.1381903928372894,0.09809539158921543,0.1381903928372894,0.35201194621949594,0.15842376292332583,0.0469440996450939
lgb,37251,7,0.5401675484079106,0.7233147051291873,0.19619265577863312,0.16659182757072294,0.44923126395910407,0.2244771952430807,0.16072910487178982,0.1194856967201019,0.16072910487178982,0.3673801592902304,0.15466645577874397,0.054927250561682586
lgb,37251,8,0.5590764290545629,0.7501592081611417,0.2875954198473282,0.23379339188624004,0.46528349000854907,0.2244771952430807,0.19613333126801535,0.14236963598617203,0.19613333126801535,0.38382149812980115,0.15064678481217933,0.06687108030752452
lgb,37251,9,0.5293641974397524,0.7151022524640609,0.18611081569711796,0.1267409470752089,0.43518851719023144,0.2244771952430807,0.16731000522871686,0.10795699334971043,0.16731000522871686,0.35909717460434865,0.1566915264486705,0.05030243445159884
lgb,37251,10,0.5251975102729239,0.7228131149804483,0.1559593337659528,0.10985384252710985,0.4367164271085753,0.2244771952430807,0.15702391648612413,0.11230946110422957,0.15702391648612413,0.36222427594421525,0.15592699512990013,0.05309709868163479
lgb,37251,11,0.6683772587371103,0.8258192528460278,0.533687808583365,0.49678164713649114,0.6103118416059381,0.2244771952430807,0.3232781699101436,0.2696855239653486,0.3232781699101436,0.47529367123725674,0.12828315359720371,0.11337300661222907
lgb,37251,12,0.6542548730055978,0.8251617052760856,0.520277563608327,0.469102542515575,0.6039168198063017,0.2244771952430807,0.3285907771704991,0.2625051216740858,0.3285907771704991,0.47013479427545135,0.12954442484438092,0.11207596836991923
lgb,37251,13,0.5420225787610358,0.7202329743813579,0.23550797818622501,0.17943680419122462,0.43253223338587227,0.2244771952430807,0.16870586564585843,0.11235083951133551,0.16870586564585843,0.362254004934664,0.15591972681915378,0.05228876028658366
lgb,37251,14,0.5577279869848573,0.736068129105255,0.2890250909787397,0.22918418839360807,0.4591383302114139,0.2244771952430807,0.18945764158231337,0.12978911640970603,0.18945764158231337,0.3747828189614285,0.1528566119183366,0.05978344847965437
lgb,37251,15,0.6746723898432593,0.8343081453117068,0.5462423427461527,0.5080749354005168,0.6172598407487684,0.2244771952430807,0.3382532487733252,0.27901749650464047,0.3382532487733252,0.48199837888291786,0.12664394897247427,0.1179038019426385
lgb,37251,16,0.6758471662567807,0.8322390737456811,0.5567195450463933,0.5106313910079532,0.6221734722238262,0.2244771952430807,0.3475430417611929,0.28168197662430183,0.3475430417611929,0.483912718016985,0.12617592057694924,0.11730625990602851
lgb,37251,17,0.6772555859426526,0.8376884462728247,0.5594136373732138,0.5125660316952138,0.6234461937295595,0.2244771952430807,0.35327602514273104,0.2843466950372706,0.35327602514273104,0.4858272283567595,0.12570785032409015,0.11986311001956841
lgb,37251,18,0.6724077076859675,0.8298262730385699,0.5452490392585335,0.5043364424807724,0.6114346104905324,0.2244771952430807,0.3394467057216347,0.27395739486751414,0.3394467057216347,0.4783628664559988,0.12753277949252292,0.11522108734038677
lgb,37251,19,0.6819758360493119,0.8349117481702336,0.5650337211887645,0.5213647959183674,0.6195216505947441,0.2244771952430807,0.352949901356707,0.2828270965392973,0.352949901356707,0.4847354480686372,0.1259747749078394,0.1184941051660408
lgb,37251,20,0.6822111193346045,0.83827879236007,0.5668907438871242,0.5222133119486768,0.625452472745391,0.2244771952430807,0.3560989947949105,0.2889433188544135,0.3560989947949105,0.4891297475959948,0.12490043185093486,0.12051102591110861
lgb,37251,21,0.5898274331524869,0.7841893790887573,0.3921568627450981,0.32222008094045096,0.5169997755370561,0.2244771952430807,0.2584242085107131,0.18510389643266012,0.2584242085107131,0.41452462349165387,0.1431403120848612,0.08389711167823574
lgb,37251,22,0.679317082210803,0.8379161640222239,0.5732701140909764,0.5170243666290141,0.6306178806509295,0.2244771952430807,0.3646509519881147,0.2899517727817498,0.3646509519881147,0.4898542877431544,0.1247232922017818,0.12078245462123527
lgb,37251,23,0.6827793252471325,0.8431403178673084,0.5757508670946795,0.5232297340595963,0.6315598046902626,0.2244771952430807,0.3708961485611255,0.2950584673010018,0.3708961485611255,0.49352327558501996,0.12382627742406004,0.12330158875765074
lgb,37251,24,0.6835821115822635,0.8406722643432213,0.5776141384388808,0.5243708187320802,0.6295403761531297,0.2244771952430807,0.36882296930732605,0.2909376297389462,0.36882296930732605,0.4905625927291166,0.12455012181612604,0.12192388656894389
lgb,37251,25,0.6826656372071143,0.8404219183200144,0.5777548158535685,0.522978382706165,0.6307653864768206,0.2244771952430807,0.36948876960765453,0.2926682081801417,0.36948876960765453,0.49180595499333746,0.12424613761853859,0.12205573310651344
lgb,37251,26,0.6848552302004166,0.8415370783106961,0.5803300525419965,0.5269881826892366,0.6315251541583113,0.2244771952430807,0.3752177756469254,0.29424653859518857,0.3752177756469254,0.4929399321837533,0.12396889649885005,0.12257479382948153
lgb,37450,2,0.5045298328897099,0.5658642278580877,0.027851920622026224,0.027000000000000003,0.29268460176055716,0.22456608811749,0.016323117683750166,0.013737281667235979,0.016323117683750166,0.29567534712191634,0.17324165949720893,0.0065556475876988336
lgb,37450,3,0.5050071352277358,0.6410767832973585,0.040422599908130456,0.028963795255930087,0.3288038991969051,0.22456608811749,0.058251078692532765,0.04297007270408559,0.058251078692532765,0.3165515041711173,0.16810678302178056,0.02187518627176695
lgb,37450,4,0.5218782412220064,0.6710797755400192,0.13644177051998282,0.10442890442890443,0.37982419169473247,0.22456608811749,0.09418822162563223,0.0703284680812396,0.09418822162563223,0.33608908981552776,0.16330115291104186,0.03347414966381793
lgb,37450,5,0.5119913646289974,0.6305449325669631,0.10000000000000002,0.06655494373952597,0.33405309264638544,0.22456608811749,0.07613758490547373,0.03948484578209699,0.07613758490547373,0.3140625819028392,0.16871897943199296,0.019551286404434758
lgb,37450,6,0.5147947324658602,0.6639611724593095,0.0999889636905419,0.07587687902648532,0.36248847061625367,0.22456608811749,0.08224204657599399,0.06024075993036382,0.08224204657599399,0.32888510510675584,0.1650731060307294,0.02958549613926181
lgb,37450,7,0.5551213035572583,0.7280822617996394,0.2509979554084315,0.22338642078792958,0.4372841335492534,0.22456608811749,0.16030320208395665,0.11922555806365143,0.16030320208395665,0.3710082095271894,0.15471215035048957,0.056902005267412445
lgb,37450,8,0.6617926653466906,0.8269666176146606,0.5205396392299529,0.4836902800658979,0.6069215344437767,0.22456608811749,0.31287938783533753,0.2665284983935957,0.31287938783533753,0.4762023838453595,0.12883769990515923,0.1133744889314131
lgb,37450,9,0.6642549690634987,0.8225221239698278,0.5236986404266507,0.4884293451501724,0.6016915593782168,0.22456608811749,0.31446097662667627,0.2630962565912659,0.31446097662667627,0.4737513001015614,0.12944058923127758,0.11113079010603048
lgb,37450,10,0.6604067958387716,0.8219978469753905,0.5295637634898921,0.4812531244792535,0.5981146385690856,0.22456608811749,0.3169747156236965,0.25849045281372796,0.3169747156236965,0.47046213476403054,0.13024962020741349,0.11032403228931768
lgb,37450,11,0.6631262301561363,0.8247508429861762,0.5309003529323421,0.48632619439868213,0.6067674301998814,0.22456608811749,0.32121866662558374,0.2664212917003441,0.32121866662558374,0.4761258238014614,0.12885653126226404,0.1123870145700961
lgb,37450,12,0.5493797353909404,0.7326127585041113,0.26100722271692883,0.1996520226185298,0.4594145991390621,0.22456608811749,0.19063600994770458,0.12560734558036746,0.19063600994770458,0.37556566687998383,0.1535911595238025,0.05755610774197939
lgb,37450,13,0.556592043734928,0.7429732864539539,0.2630853994490358,0.22349936143039592,0.46917847013148906,0.22456608811749,0.1904426116769231,0.13784119685688323,0.1904426116769231,0.3843022873498928,0.15144222632599452,0.0637031019607985
lgb,37450,14,0.6682703064645327,0.8330402786397608,0.5515237314656136,0.49601042175541443,0.6143270985764332,0.22456608811749,0.3468833796583476,0.27754827803989,0.3468833796583476,0.48407199336207096,0.12690202406774664,0.11705594702478538
lgb,37450,15,0.6749225503888119,0.834619562293041,0.5539259259259259,0.5086555573531791,0.6210015737213866,0.22456608811749,0.348750130388903,0.2829387537437398,0.348750130388903,0.4879215203272388,0.1259551617976276,0.11850406084031605
lgb,37450,16,0.5659860378669617,0.7525234820567355,0.3119734973970658,0.25381758151052414,0.47793290180671316,0.22456608811749,0.20782818521830226,0.14736715402204126,0.20782818521830226,0.39110510606033055,0.1497689473944122,0.06740818962158909
lgb,37450,17,0.5511603794427657,0.7447948429714941,0.27525302639412585,0.20413492927094667,0.4701152298970496,0.22456608811749,0.20878484703186373,0.13742732947978376,0.20878484703186373,0.38400673020138176,0.15151492406655362,0.06322373195617524
lgb,37450,18,0.6782106591938306,0.8329449821734498,0.5535278906538604,0.5147271849348141,0.6204769816115726,0.22456608811749,0.3423242516275766,0.28118401105503765,0.3423242516275766,0.4866683972879743,0.12626339055831243,0.1175856916283917
lgb,37450,19,0.6852339560462475,0.83862113529974,0.567256182578704,0.5275741153968759,0.6266178571335694,0.22456608811749,0.3580150998374326,0.2879359706752481,0.3580150998374326,0.4914902074683192,0.1250773772702498,0.12072542880135904
lgb,37450,20,0.6703169254724233,0.8355573568364368,0.5552625630980185,0.5005770816158285,0.6262116008153831,0.22456608811749,0.3600280517078994,0.2855703256688945,0.3600280517078994,0.4898008177479519,0.12549291388038833,0.11913161584607752
lgb,37450,21,0.6785059200952894,0.8373357068225398,0.5656743844174936,0.5150737652341244,0.6210461192963836,0.22456608811749,0.3605819801670017,0.28525954986442204,0.3605819801670017,0.4895788818919784,0.12554750310402785,0.11959773169505734
lgb,37450,22,0.6766573912220415,0.8378017145476255,0.5648304773111715,0.5117552334943639,0.6269278858706065,0.22456608811749,0.35893175902878716,0.28843498209640706,0.35893175902878716,0.4918465689523912,0.12498972358010955,0.12041200064987201
lgb,37450,23,0.6808698816074658,0.8403189977459196,0.5730238025271818,0.5195387572069187,0.6319836373285445,0.22456608811749,0.36359910115417715,0.2917761655600215,0.36359910115417715,0.49423262475625473,0.12440282907709145,0.12202580741230602
lgb,37450,24,0.6777938030470972,0.8397266406904236,0.5678447576182395,0.5138174807197944,0.6274605654769408,0.22456608811749,0.36780862903199985,0.2896853205046528,0.36780862903199985,0.4927394792784111,0.12477009579052449,0.12128427899578943
lgb,37450,25,0.6820065277200845,0.840001977387033,0.5770593445527016,0.5218088518280949,0.6326078599101539,0.22456608811749,0.3702559008034366,0.2927949660342444,0.3702559008034366,0.4949601857570114,0.1242238720085841,0.12200921437724993
lgb,37450,26,0.6796425662079082,0.841363305272712,0.5775550806867585,0.5173410404624277,0.631878192361309,0.22456608811749,0.3728796915337169,0.29335327230246633,0.3728796915337169,0.4953588917622732,0.12412580290121891,0.1224851754614581
lgb,37649,2,0.6487522781536922,0.7922478755389493,0.45548561151079137,0.45790251107828656,0.5477425553686012,0.22460091901511328,0.21245774183557697,0.21372839674583555,0.21245774183557697,0.44175486347035664,0.13811228472018924,0.09219314339736866
lgb,37649,3,0.5053407607176602,0.6587222389737829,0.04247015610651973,0.027617373838814963,0.3470074760695351,0.22460091901511328,0.07662184439938102,0.05436888516811378,0.07662184439938102,0.3286111712273526,0.16610452829709224,0.027559743812449744
lgb,37649,4,0.6536180794089581,0.8060270397524298,0.4851673911385648,0.4677500418830625,0.5818425557537037,0.22460091901511328,0.26207090706657443,0.23912553514781176,0.26207090706657443,0.45978658296269903,0.13365115857047896,0.10144722200872396
lgb,37649,5,0.540961958962659,0.7222996933097703,0.22812561722299032,0.17568455640744798,0.4261247493940619,0.22460091901511328,0.1539133310854235,0.11116579832208617,0.1539133310854235,0.3689364232228165,0.1561278848468091,0.05425124563519238
lgb,37649,6,0.5241894294605833,0.7034522155286265,0.14856161442679264,0.10952492394102502,0.4038042944095585,0.22460091901511328,0.13739386932279607,0.09291201271982708,0.13739386932279607,0.3559764142468571,0.15933424766582285,0.045542689175744756
lgb,37649,7,0.5247422895377248,0.6941921557868599,0.16529274994715704,0.11307584923220101,0.4021368765204271,0.22460091901511328,0.14117490973034574,0.08641684005043992,0.14117490973034574,0.3513649052738774,0.16047515512491012,0.04122258271671994
lgb,37649,8,0.5438713419218468,0.7263349256297084,0.23553759731940474,0.18451472191930204,0.43439666178134073,0.22460091901511328,0.16027598865747605,0.11583860014644765,0.16027598865747605,0.37225406674653083,0.15530708535038035,0.05595280934503824
lgb,37649,9,0.5205070146867844,0.6736071233415466,0.16455830764324442,0.09885219020847974,0.375697117706529,0.22460091901511328,0.13172604569295765,0.06781639475733803,0.13172604569295765,0.3381587713130617,0.1637424103400432,0.03287617711458874
lgb,37649,10,0.5469392789893959,0.7439615309192811,0.26265945110166217,0.19665092314297983,0.44722396956994226,0.22460091901511328,0.18923480055004926,0.1312847974204504,0.18923480055004926,0.3832207155106502,0.1525938885530878,0.06364655354211735
lgb,37649,11,0.6660049214445516,0.8268322048872855,0.5258910558170814,0.4916748285994124,0.6040154180899382,0.22460091901511328,0.31392839681460794,0.2654107785599755,0.31392839681460794,0.47844884831300316,0.12903403262181776,0.1130850780777485
lgb,37649,12,0.545698023479831,0.7351382320051337,0.2482454381391618,0.1859540636042403,0.4618547007473131,0.22460091901511328,0.2035582403903795,0.12892977826923946,0.2035582403903795,0.3815486749814532,0.15300755868207044,0.05921585360912054
lgb,37649,13,0.6737024393318213,0.8335079068538249,0.5522464887124053,0.5061290322580645,0.6177875568038974,0.22460091901511328,0.3425307248955056,0.2777116461997924,0.3425307248955056,0.4871823438463563,0.12687332768634196,0.11749727660402355
lgb,37649,14,0.6684748980790528,0.8292207861175559,0.5385415119560375,0.4964169381107492,0.6113538574948455,0.22460091901511328,0.32648781950686556,0.27141932286038795,0.32648781950686556,0.48271485591069063,0.12797860371183564,0.11487639517217002
lgb,37649,15,0.589433830046396,0.7732861532848248,0.3629398663697105,0.320326150262085,0.5020167865146583,0.22460091901511328,0.2302427795028018,0.17352908712948756,0.2302427795028018,0.41321374740779226,0.14517348147753087,0.0789157915681267
lgb,37649,16,0.5507507276385991,0.7355734699635925,0.269920611584828,0.20555914673561732,0.45300722574312546,0.22460091901511328,0.1905938831938664,0.12827480666917557,0.1905938831938664,0.3810836515610633,0.15312260750710402,0.059542854293955394
lgb,37649,17,0.671338477819645,0.8307823908218004,0.5476331360946746,0.5016149870801033,0.6130865295697361,0.22460091901511328,0.33982431162523585,0.27402257558489274,0.33982431162523585,0.48456313984539934,0.1275213301946472,0.1159344605381686
lgb,37649,18,0.6702934381442175,0.8371725157728245,0.5519857206604195,0.5,0.6201864079266557,0.22460091901511328,0.34857365835596177,0.28298046889492556,0.34857365835596177,0.4909231563501042,0.1259478343362086,0.11931155700235886
lgb,37649,19,0.6773623039276669,0.8390208103585092,0.563582966226138,0.5133344108614838,0.6256625836904997,0.22460091901511328,0.35541954609466664,0.2886917654999558,0.35541954609466664,0.49497812099570615,0.12494461837422961,0.1209314877048621
lgb,37649,20,0.678324581521412,0.8363181861738007,0.557950686549535,0.5151906916612798,0.6224282828382091,0.22460091901511328,0.35349597878208816,0.28425226663946557,0.35349597878208816,0.49182612029106365,0.12572443711383222,0.11931114207685217
lgb,37649,21,0.6809756624422276,0.8386216624467573,0.5680343998250856,0.5194515306122448,0.6285835130138957,0.22460091901511328,0.3591444428962236,0.2883167536978818,0.3591444428962236,0.4947118662895936,0.12501049095129727,0.12076475575553097
lgb,37649,22,0.6788925531463764,0.8392510271752488,0.5700476016111313,0.5160045037799581,0.6299967049956202,0.22460091901511328,0.3655374831823127,0.29129512110501354,0.3655374831823127,0.49682647797459967,0.12448732678559085,0.12133552068335628
lgb,37649,23,0.679620016029955,0.8378812844612601,0.5662951012026988,0.5174690066011914,0.6263675627968233,0.22460091901511328,0.3610234205529841,0.28797344071505815,0.3610234205529841,0.4944681174346489,0.1250707954824995,0.1204831256315522
lgb,37649,24,0.6803851406393098,0.8410349024430492,0.5767631828458902,0.5187921619017025,0.6329523641720544,0.22460091901511328,0.36905315742026323,0.29390220923636234,0.36905315742026323,0.4986774850105987,0.12402937956125101,0.12245462317634552
lgb,37649,25,0.6834005387208226,0.841299832867062,0.577063550036523,0.5243122200895713,0.6331912301917393,0.22460091901511328,0.3713131325218195,0.2949584608531014,0.3713131325218195,0.49942741331216234,0.12384384402439141,0.12262010747797016
lgb,37649,26,0.683802283319733,0.8421585651198769,0.576608187134503,0.5252525252525252,0.6337160609539824,0.22460091901511328,0.372343850865659,0.29562350468872156,0.372343850865659,0.4998995879211364,0.12372702596407177,0.12305023725074794
lgb,37848,2,0.5111439465130866,0.6315090551752678,0.060346768745777976,0.05316268766920995,0.33491381014550825,0.2245296977383217,0.05297618122695835,0.04529920597130743,0.05297618122695835,0.3257791300158468,0.167697659869396,0.02218690289752092
lgb,37848,3,0.5062649080105026,0.630630183954004,0.056312443233424166,0.032942350885949594,0.3271106665488359,0.2245296977383217,0.07231902382398447,0.03710472014787347,0.07231902382398447,0.31999208825836145,0.1691370596321467,0.018676213118007743
lgb,37848,4,0.5359080833660751,0.7088767145261492,0.19258815303166515,0.16220955721174923,0.40221170926151817,0.2245296977383217,0.12298273217945332,0.09581050537814195,0.12298273217945332,0.36145080059904156,0.15882511387334228,0.04814951825456092
lgb,37848,5,0.6471855386470221,0.8041828744850457,0.4805432626278041,0.4548213081591369,0.5711636289593323,0.2245296977383217,0.2693088547221538,0.231576994013874,0.2693088547221538,0.4573306832336902,0.13497709512725864,0.09970806382285415
lgb,37848,6,0.5389997420493929,0.7130447195605202,0.20587356893977105,0.1690885072655218,0.4111342374878518,0.2245296977383217,0.14001471760252548,0.10195971716177166,0.14001471760252548,0.3657934459015352,0.15774497606199256,0.05089228686222812
lgb,37848,7,0.5198711582403973,0.6838606599708844,0.14113597246127366,0.09213963429114225,0.3886335897280031,0.2245296977383217,0.12989415258470893,0.07702559940965037,0.12989415258470893,0.34818468023561144,0.16212477046888085,0.03757611430178941
lgb,37848,8,0.53572024331232,0.7079243160579837,0.16398915084498225,0.15182415590301382,0.42846205641518564,0.2245296977383217,0.12839664807796902,0.10347741472635952,0.12839664807796902,0.36686526167750333,0.15747838538608366,0.04824199084900359
lgb,37848,9,0.6537147816006479,0.8099788949858322,0.49412286538035033,0.4675790159661127,0.5708309108159038,0.2245296977383217,0.27049742164588375,0.23721239783952386,0.27049742164588375,0.4613104713451134,0.13398721008694922,0.10222289887409232
lgb,37848,10,0.6603072821963241,0.8209722922156317,0.5202140309155766,0.4806430446194226,0.5946882335547777,0.2245296977383217,0.30768231853602956,0.2563965806471662,0.30768231853602956,0.47485856568357365,0.1306174186470862,0.10922665376493217
lgb,37848,11,0.6655055375036987,0.8243791555292217,0.5328864059590317,0.491089108910891,0.6068629572511591,0.2245296977383217,0.3153106287789663,0.26636059072711094,0.3153106287789663,0.48189526617303535,0.12886719367212762,0.11235353295104944
lgb,37848,12,0.664694141100622,0.822035108459913,0.5235508594389463,0.4891357621303709,0.5979404367531422,0.2245296977383217,0.3120931726043875,0.2596903246792547,0.3120931726043875,0.477184646253224,0.1300388571021029,0.11051696732171315
lgb,37848,13,0.656414242903254,0.8267853278506919,0.5256779275867293,0.4734364492266308,0.6076451556758128,0.2245296977383217,0.327319092124558,0.265558250811851,0.327319092124558,0.48132864433813904,0.12900812843100753,0.11313194089377618
lgb,37848,14,0.6729831179410622,0.8319185390733475,0.5529351260010286,0.5051194539249146,0.6168832476443187,0.2245296977383217,0.33917723799574373,0.27677792469909923,0.33917723799574373,0.48925210929858776,0.12703734023521104,0.116663077816865
lgb,37848,15,0.6691030816077469,0.8302497868568894,0.5473621989064579,0.49718060254551316,0.6095588218083047,0.2245296977383217,0.33812807713368787,0.27216966816333577,0.33812807713368787,0.48599770462008995,0.12784680204980145,0.11531829528958604
lgb,37848,16,0.5820241344304551,0.7690476276939459,0.3657102120834076,0.3011598191468449,0.49521312068357126,0.2245296977383217,0.2321067365584375,0.16699706131341974,0.2321067365584375,0.41172357922670455,0.1463208623642049,0.07652070648012853
lgb,37848,17,0.5931771595866138,0.7839439628663585,0.38099412641360564,0.32845718743904817,0.5270840400727456,0.2245296977383217,0.2447028788915787,0.18902435277773655,0.2447028788915787,0.4272795101606217,0.14245166559079567,0.0844596373469945
lgb,37848,18,0.6750292683738265,0.8367241089009203,0.5578411855784118,0.5093938898872733,0.6248560489205983,0.2245296977383217,0.3516855922674903,0.28501783166082395,0.3516855922674903,0.4950712279953253,0.1255899620370724,0.11952915327447862
lgb,37848,19,0.5851688006749356,0.776876112329016,0.3694109297374024,0.3080867850098619,0.5138763384607729,0.2245296977383217,0.24360186778727067,0.17860132255699523,0.24360186778727067,0.4199186442775583,0.14428251960044866,0.08049930184625914
lgb,37848,20,0.5895396108811578,0.7817675973583921,0.38399720475192173,0.3212975477891485,0.5129541853137006,0.2245296977383217,0.25265782578366647,0.18235215517923875,0.25265782578366647,0.42256752615714954,0.14362366830667553,0.08262312179354588
