,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12
240,012302,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,012310,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,012310,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,012315,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,012315,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,012318,010,9.0,0,9.0,8.0,8.0,9.0,8.0,11.0,11.0,11.0,8.0,9.0,8.0
246,012319,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,012344,010,9.0,0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,8.0
248,012344,020,8.0,0,10.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0
249,012393,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,012393,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,012394,010,8.0,0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0
252,012401,040,8.0,1,8.0,8.0,0.0,9.0,8.0,9.0,9.0,10.0,8.0,8.0,8.0
253,012443,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,012443,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,012445,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,012455,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,012458,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,012474,040,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0
259,012479,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,012481,010,8.0,0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0
261,012481,011,11.0,0,11.0,12.0,12.0,12.0,9.0,11.0,11.0,9.0,9.0,9.0,12.0
262,012484,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,012484,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,012494,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,012507,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,012510,010,8.0,0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0
267,012510,020,8.0,0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0
268,012512,010,8.0,0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0
269,012512,020,9.0,0,9.0,9.0,10.0,10.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0
270,012513,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,012513,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
272,012516,010,8.0,0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
273,012516,040,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
274,012520,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,012529,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,012543,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,012549,010,9.0,0,9.0,10.0,8.0,11.0,11.0,8.0,12.0,9.0,10.0,8.0,8.0
278,012549,011,10.0,0,9.0,9.0,10.0,9.0,8.0,9.0,9.0,11.0,8.0,9.0,9.0
279,012549,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,012562,011,8.0,0,10.0,8.0,12.0,10.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0
281,012571,020,8.0,0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
282,012573,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,012573,011,9.0,0,10.0,9.0,9.0,10.0,8.0,9.0,10.0,9.0,9.0,11.0,9.0
284,012574,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,012586,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,012586,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,012588,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,012588,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,012596,010,8.0,0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0
290,012596,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,012605,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,012605,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,012605,041,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,012611,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,012611,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,012629,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,012629,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,012648,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,012653,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,012653,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,012666,010,9.0,0,12.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
302,012667,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,012671,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,012682,010,8.0,0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
305,012695,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,012695,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,012709,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,012715,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,012715,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,012738,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,012738,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,012744,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,012744,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,012745,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,012745,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,012756,010,9.0,0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0
317,012756,011,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0
318,012762,020,8.0,0,8.0,9.0,8.0,10.0,8.0,8.0,10.0,10.0,8.0,8.0,8.0
319,012765,010,8.0,0,11.0,10.0,11.0,10.0,8.0,10.0,11.0,12.0,11.0,11.0,8.0
320,012786,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0
321,012792,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,012821,010,8.0,0,8.0,8.0,9.0,10.0,8.0,8.0,10.0,9.0,8.0,8.0,8.0
323,012852,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,012852,030,8.0,0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
325,012854,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,012864,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,012887,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,012909,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,012920,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,012964,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,012967,010,8.0,1,10.0,8.0,8.0,8.0,8.0,9.0,0.0,9.0,8.0,8.0,8.0
332,012974,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
333,012974,020,8.0,10,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,012979,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,012979,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,012981,030,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
337,012987,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,013008,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,013008,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,013054,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,013062,010,8.0,0,8.0,8.0,8.0,10.0,8.0,8.0,10.0,11.0,9.0,8.0,8.0
342,013063,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,013137,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,013137,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,013140,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,013140,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,013142,010,8.0,0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
348,013142,020,8.0,0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
349,013158,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,013176,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,013189,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,013189,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,013194,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,013194,011,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,013208,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,013208,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,013211,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,013211,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,013216,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
360,013231,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,013231,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,013238,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,013242,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,013257,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,013286,010,8.0,0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
366,013286,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
367,013296,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
368,013305,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,013317,010,8.0,8,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,013317,040,9.0,0,12.0,9.0,9.0,12.0,9.0,11.0,9.0,9.0,9.0,12.0,9.0
371,013318,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,013318,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,013344,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
374,013344,040,9.0,0,12.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0
375,013371,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,013371,012,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,013387,040,8.0,0,10.0,10.0,11.0,12.0,8.0,9.0,12.0,10.0,8.0,8.0,8.0
378,013390,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,013390,021,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,013392,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,013399,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,013418,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,013418,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,013433,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,013465,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,013465,040,8.0,0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,10.0,8.0,8.0
387,013518,040,8.0,0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,11.0,10.0,8.0
388,013527,010,9.0,0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0
389,013527,020,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
390,013547,020,8.0,0,10.0,12.0,9.0,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0
391,013552,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,013552,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,013560,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,013561,020,8.0,0,9.0,11.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0
395,013583,030,8.0,0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0
396,013590,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,013590,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,013595,011,8.0,0,10.0,9.0,9.0,9.0,8.0,8.0,10.0,11.0,8.0,9.0,8.0
399,013598,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,013598,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,013600,010,8.0,0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
402,013600,020,9.0,0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
403,013601,040,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,12.0,9.0,8.0,8.0,8.0
404,013612,010,9.0,0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0
405,013631,010,8.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0
406,013635,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,013635,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,013637,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,013637,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,013656,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,013671,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,013671,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,013678,010,8.0,0,10.0,9.0,10.0,11.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0
414,013678,040,9.0,0,10.0,11.0,10.0,11.0,8.0,8.0,10.0,8.0,8.0,9.0,9.0
415,013699,010,8.0,0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,9.0,8.0,8.0,8.0
416,013734,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,013734,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,013738,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,013738,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,013753,010,8.0,0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0
421,013753,020,9.0,0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,9.0,9.0
422,013757,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,013772,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,013772,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,013784,010,10.0,0,8.0,9.0,10.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0
426,013784,040,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
427,013802,020,8.0,0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,8.0
428,013813,010,8.0,0,8.0,10.0,8.0,9.0,9.0,8.0,10.0,9.0,8.0,8.0,10.0
429,013814,010,8.0,0,8.0,9.0,8.0,9.0,9.0,8.0,11.0,8.0,9.0,8.0,8.0
430,013814,040,8.0,0,11.0,10.0,10.0,11.0,9.0,8.0,9.0,9.0,11.0,10.0,8.0
431,013815,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,013816,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,013816,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,013817,010,8.0,0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,8.0,9.0,8.0
435,013817,011,9.0,0,9.0,9.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,9.0,8.0
436,013817,040,9.0,0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0
437,013817,041,11.0,0,8.0,11.0,12.0,11.0,10.0,12.0,12.0,12.0,12.0,12.0,8.0
438,013820,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,013820,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,013857,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,013857,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,013858,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,013858,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,013897,010,9.0,0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
445,013899,010,8.0,0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0
446,013899,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,013899,041,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,013902,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,013902,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,013912,010,8.0,0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
451,013912,020,8.0,0,9.0,9.0,8.0,10.0,8.0,8.0,10.0,10.0,10.0,8.0,8.0
452,013915,010,8.0,0,9.0,9.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
453,013915,011,8.0,0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0
454,013916,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,013916,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,013965,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,013965,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,014008,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,014024,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,014024,030,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,014028,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,014028,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,014033,010,8.0,0,8.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0
464,014036,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,014043,010,8.0,0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
466,014043,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
467,014063,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,014063,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,014069,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,014069,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,014072,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,014072,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,014080,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,014080,030,9.0,0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
475,014081,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,014081,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,014085,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,014092,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,014092,040,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,014098,010,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,014104,010,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
482,014104,020,8.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
483,014115,020,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
