,HHID,PN,var1,zero_counts,var2,var3,var4,var5,var6,var7
375,013062,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
376,013063,010,6.0,0,6.0,6.0,4.0,6.0,4.0,6.0
377,013137,020,5.0,0,2.0,5.0,5.0,6.0,5.0,5.0
378,013137,021,4.0,0,3.0,4.0,5.0,4.0,4.0,4.0
379,013140,010,5.0,0,6.0,6.0,6.0,5.0,5.0,6.0
380,013140,040,5.0,0,6.0,5.0,6.0,6.0,6.0,6.0
381,013142,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
382,013142,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
383,013158,010,6.0,0,6.0,6.0,1.0,4.0,6.0,6.0
384,013176,020,6.0,0,6.0,6.0,1.0,6.0,6.0,6.0
385,013189,020,5.0,0,5.0,5.0,6.0,6.0,6.0,5.0
386,013189,030,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
387,013194,010,6.0,0,6.0,6.0,6.0,4.0,4.0,6.0
388,013208,010,3.0,0,6.0,4.0,4.0,5.0,5.0,4.0
389,013208,040,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
390,013211,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
391,013211,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
392,013212,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
393,013216,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
394,013231,010,2.0,0,5.0,6.0,5.0,5.0,3.0,6.0
395,013231,020,6.0,0,2.0,6.0,3.0,2.0,6.0,6.0
396,013238,010,5.0,0,6.0,6.0,5.0,6.0,1.0,4.0
397,013242,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
398,013257,010,5.0,0,3.0,3.0,3.0,3.0,6.0,4.0
399,013286,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
400,013286,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
401,013296,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
402,013305,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
403,013317,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
404,013317,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
405,013318,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
406,013318,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
407,013344,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
408,013344,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
409,013371,010,5.0,0,5.0,5.0,5.0,6.0,6.0,6.0
410,013371,012,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
411,013376,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
412,013376,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
413,013387,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
414,013390,020,4.0,0,4.0,4.0,3.0,4.0,3.0,5.0
415,013390,021,4.0,0,4.0,3.0,3.0,3.0,3.0,3.0
416,013392,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
417,013399,010,2.0,0,4.0,4.0,2.0,5.0,6.0,2.0
418,013418,010,4.0,0,4.0,4.0,3.0,4.0,6.0,6.0
419,013433,030,4.0,0,3.0,5.0,3.0,2.0,3.0,5.0
420,013465,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
421,013465,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
422,013518,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
423,013527,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
424,013527,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
425,013547,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
426,013547,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
427,013552,020,2.0,0,2.0,4.0,3.0,4.0,3.0,3.0
428,013552,030,5.0,0,3.0,4.0,5.0,5.0,5.0,2.0
429,013560,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
430,013561,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
431,013561,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
432,013573,010,5.0,0,6.0,5.0,6.0,6.0,1.0,6.0
433,013573,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
434,013583,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
435,013583,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
436,013590,030,6.0,0,5.0,6.0,5.0,5.0,3.0,6.0
437,013590,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
438,013595,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
439,013598,010,5.0,0,4.0,5.0,4.0,4.0,4.0,5.0
440,013598,020,4.0,0,3.0,4.0,4.0,6.0,3.0,4.0
441,013600,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
442,013600,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
443,013601,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
444,013602,020,4.0,0,5.0,6.0,4.0,4.0,2.0,5.0
445,013602,030,6.0,0,6.0,6.0,5.0,6.0,6.0,6.0
446,013612,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
447,013631,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
448,013635,010,6.0,0,3.0,4.0,3.0,5.0,5.0,3.0
449,013635,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
450,013637,010,5.0,0,6.0,6.0,6.0,6.0,2.0,5.0
451,013637,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
452,013656,040,4.0,0,4.0,3.0,5.0,4.0,2.0,5.0
453,013671,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
454,013671,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
455,013699,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
456,013699,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
457,013734,010,5.0,1,4.0,4.0,5.0,4.0,3.0,0.0
458,013734,020,6.0,0,6.0,6.0,6.0,2.0,6.0,6.0
459,013738,010,5.0,0,5.0,5.0,6.0,6.0,5.0,5.0
460,013738,020,4.0,0,4.0,5.0,5.0,5.0,2.0,6.0
461,013753,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
462,013753,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
463,013757,030,4.0,0,6.0,5.0,6.0,5.0,3.0,5.0
464,013772,020,5.0,0,3.0,5.0,1.0,3.0,2.0,6.0
465,013772,030,5.0,0,3.0,5.0,1.0,3.0,2.0,6.0
466,013784,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
467,013784,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
468,013802,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
469,013813,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
470,013814,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
471,013814,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
472,013815,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
473,013816,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
474,013816,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
475,013817,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
476,013817,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
477,013817,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
478,013817,041,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
479,013820,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
480,013820,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
481,013857,010,4.0,0,3.0,4.0,2.0,2.0,3.0,5.0
482,013857,020,2.0,0,3.0,4.0,3.0,3.0,3.0,3.0
483,013858,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
484,013858,030,4.0,0,5.0,5.0,6.0,6.0,5.0,5.0
485,013894,010,4.0,0,4.0,2.0,4.0,1.0,5.0,3.0
486,013897,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
487,013899,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
488,013899,040,6.0,0,6.0,1.0,1.0,6.0,6.0,6.0
489,013899,041,5.0,0,6.0,5.0,6.0,6.0,5.0,6.0
490,013902,010,5.0,0,6.0,4.0,5.0,6.0,6.0,5.0
491,013902,020,4.0,0,5.0,5.0,5.0,6.0,5.0,5.0
492,013912,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
493,013912,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
494,013915,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
495,013915,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
496,013916,010,2.0,0,6.0,3.0,3.0,5.0,5.0,2.0
497,013916,040,5.0,0,5.0,5.0,2.0,2.0,4.0,4.0
498,013965,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
499,013965,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
500,013974,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
501,014008,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
502,014024,020,3.0,0,3.0,4.0,4.0,3.0,3.0,5.0
503,014024,030,2.0,0,4.0,2.0,5.0,6.0,6.0,1.0
504,014028,010,6.0,0,1.0,5.0,5.0,6.0,6.0,5.0
505,014028,020,6.0,0,6.0,6.0,6.0,6.0,4.0,6.0
506,014033,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
507,014036,010,5.0,0,5.0,6.0,1.0,6.0,6.0,5.0
508,014036,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
509,014043,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
510,014043,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
511,014063,010,4.0,0,3.0,5.0,6.0,6.0,6.0,4.0
512,014063,020,5.0,0,2.0,5.0,6.0,6.0,6.0,2.0
513,014069,010,5.0,0,6.0,6.0,6.0,6.0,1.0,6.0
514,014069,020,5.0,0,5.0,5.0,4.0,5.0,5.0,5.0
515,014072,010,5.0,0,4.0,6.0,3.0,6.0,1.0,5.0
516,014072,040,6.0,0,5.0,3.0,6.0,6.0,6.0,6.0
517,014080,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
518,014080,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
519,014081,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
520,014081,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
521,014085,010,6.0,0,6.0,6.0,6.0,6.0,5.0,6.0
522,014092,010,5.0,0,6.0,5.0,6.0,6.0,2.0,5.0
523,014092,040,2.0,0,6.0,4.0,5.0,5.0,5.0,4.0
524,014098,010,6.0,0,6.0,6.0,6.0,1.0,6.0,6.0
525,014104,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
526,014104,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
527,014115,020,4.0,0,4.0,4.0,4.0,4.0,4.0,4.0
528,014136,010,5.0,0,2.0,4.0,1.0,6.0,3.0,2.0
529,014136,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
530,014137,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
531,014137,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
532,014147,010,4.0,0,4.0,5.0,4.0,3.0,3.0,4.0
533,014147,040,6.0,0,5.0,5.0,6.0,6.0,6.0,6.0
534,014149,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
535,014149,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
536,014157,010,4.0,0,2.0,5.0,6.0,4.0,4.0,4.0
537,014157,040,1.0,0,1.0,1.0,1.0,6.0,3.0,1.0
538,014159,030,2.0,0,2.0,3.0,2.0,3.0,3.0,2.0
539,014167,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
540,014167,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
541,014179,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
542,014179,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
543,014188,020,5.0,0,6.0,4.0,2.0,6.0,2.0,4.0
544,014188,030,4.0,0,3.0,6.0,4.0,5.0,1.0,6.0
545,014199,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
546,014202,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
547,014212,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
548,014212,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
549,014214,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
550,014215,030,4.0,0,6.0,6.0,6.0,6.0,6.0,6.0
551,014223,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
552,014224,010,6.0,0,3.0,6.0,3.0,5.0,2.0,5.0
553,014224,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
554,014234,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
555,014234,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
556,014234,041,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
557,014244,020,6.0,0,5.0,6.0,5.0,5.0,5.0,5.0
558,014244,030,6.0,0,5.0,4.0,5.0,6.0,6.0,5.0
559,014247,010,5.0,0,5.0,5.0,5.0,5.0,5.0,2.0
560,014247,040,6.0,0,4.0,4.0,4.0,6.0,6.0,3.0
561,014251,010,4.0,0,1.0,2.0,2.0,6.0,3.0,1.0
562,014252,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
563,014259,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
564,014259,030,5.0,0,6.0,6.0,5.0,6.0,5.0,5.0
565,014270,010,6.0,0,6.0,1.0,6.0,6.0,5.0,3.0
566,014270,040,4.0,0,5.0,4.0,4.0,2.0,4.0,5.0
567,014272,010,6.0,0,6.0,6.0,6.0,6.0,1.0,6.0
568,014272,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
569,014275,010,4.0,0,5.0,2.0,6.0,5.0,6.0,5.0
570,014307,010,4.0,0,4.0,2.0,3.0,4.0,3.0,3.0
571,014332,010,6.0,1,5.0,6.0,6.0,6.0,0.0,6.0
572,014332,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
573,014341,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
574,014349,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
575,014349,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
576,014359,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
577,014359,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
578,014397,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
579,014397,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
580,014411,010,3.0,0,4.0,5.0,5.0,2.0,3.0,4.0
581,014420,010,5.0,0,5.0,5.0,5.0,1.0,4.0,6.0
582,014420,020,6.0,0,5.0,6.0,6.0,6.0,6.0,6.0
583,014427,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
584,014428,010,2.0,0,5.0,2.0,4.0,4.0,4.0,3.0
585,014430,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
586,014430,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
587,014433,010,5.0,0,6.0,6.0,6.0,6.0,6.0,6.0
588,014433,020,5.0,0,6.0,1.0,4.0,4.0,6.0,6.0
589,014434,020,5.0,0,6.0,6.0,1.0,1.0,2.0,6.0
590,014434,030,4.0,0,4.0,4.0,5.0,6.0,5.0,6.0
591,014436,020,5.0,0,5.0,5.0,5.0,6.0,5.0,5.0
592,014436,021,5.0,0,6.0,5.0,6.0,6.0,6.0,5.0
593,014449,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
594,014449,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
595,014455,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
596,014456,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
597,014456,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
598,014458,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
599,014458,031,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
600,014535,010,6.0,0,6.0,6.0,6.0,6.0,3.0,6.0
601,014535,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
602,014553,010,4.0,3,0.0,4.0,0.0,0.0,1.0,5.0
603,014568,010,5.0,0,3.0,5.0,4.0,4.0,4.0,4.0
604,014568,020,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
605,014587,010,6.0,0,5.0,6.0,5.0,6.0,5.0,6.0
606,014587,011,4.0,0,4.0,4.0,4.0,5.0,4.0,4.0
607,014605,010,5.0,0,5.0,6.0,5.0,6.0,6.0,5.0
608,014605,040,5.0,0,6.0,6.0,6.0,6.0,6.0,5.0
609,014617,010,2.0,0,6.0,6.0,6.0,6.0,4.0,4.0
610,014617,020,3.0,0,6.0,4.0,6.0,6.0,5.0,6.0
611,014619,020,6.0,0,3.0,5.0,6.0,6.0,5.0,5.0
612,014619,021,5.0,0,3.0,5.0,3.0,6.0,5.0,5.0
613,014624,010,6.0,0,5.0,5.0,6.0,4.0,5.0,6.0
614,014624,040,5.0,0,5.0,6.0,5.0,6.0,5.0,5.0
615,014640,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
616,014655,030,6.0,0,4.0,6.0,4.0,3.0,1.0,6.0
617,014670,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
618,014674,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
619,014681,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
620,014681,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
621,014701,010,5.0,0,2.0,4.0,2.0,3.0,5.0,5.0
622,014711,010,5.0,0,5.0,5.0,3.0,2.0,5.0,6.0
623,014711,011,5.0,0,2.0,5.0,2.0,2.0,2.0,5.0
624,014711,012,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
625,014726,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
626,014726,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
627,014736,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
628,014746,010,6.0,0,4.0,5.0,2.0,6.0,4.0,5.0
629,014748,020,3.0,0,6.0,4.0,2.0,5.0,4.0,3.0
630,014754,010,6.0,0,3.0,5.0,6.0,4.0,5.0,5.0
631,014754,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
632,014756,010,6.0,0,6.0,6.0,6.0,6.0,3.0,6.0
633,014756,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
634,014758,020,6.0,0,4.0,5.0,6.0,5.0,6.0,6.0
635,014758,030,4.0,0,6.0,5.0,6.0,5.0,3.0,4.0
636,014782,010,6.0,0,6.0,6.0,6.0,6.0,1.0,6.0
637,014787,010,5.0,0,3.0,5.0,1.0,6.0,5.0,5.0
638,014830,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
639,014830,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
640,014844,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
641,014852,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
642,014869,010,4.0,0,5.0,4.0,3.0,2.0,4.0,4.0
643,014869,020,6.0,0,5.0,6.0,6.0,6.0,6.0,6.0
644,014872,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
645,014872,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
646,014955,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
647,014955,040,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
648,014959,010,5.0,0,5.0,5.0,5.0,6.0,5.0,5.0
649,014959,020,5.0,0,5.0,6.0,3.0,4.0,6.0,6.0
650,014996,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
651,015000,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
652,015000,011,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
653,015015,020,5.0,0,3.0,5.0,5.0,3.0,4.0,4.0
654,015023,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
655,015023,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
656,015048,010,3.0,0,6.0,5.0,5.0,3.0,3.0,5.0
657,015056,020,5.0,0,6.0,6.0,6.0,6.0,1.0,6.0
658,015056,030,6.0,0,6.0,6.0,6.0,6.0,5.0,6.0
659,015080,040,2.0,0,1.0,4.0,2.0,2.0,2.0,1.0
660,015129,010,4.0,0,4.0,6.0,6.0,6.0,3.0,4.0
661,015140,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
662,015140,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
663,015148,010,5.0,0,2.0,5.0,2.0,2.0,2.0,5.0
664,015159,010,6.0,0,3.0,5.0,4.0,6.0,6.0,6.0
665,015172,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
666,015172,020,6.0,0,6.0,6.0,6.0,1.0,6.0,5.0
667,015189,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
668,015189,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
669,015195,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
670,015204,010,6.0,0,1.0,6.0,5.0,6.0,6.0,5.0
671,015204,020,4.0,0,3.0,4.0,2.0,5.0,6.0,5.0
672,015209,010,1.0,0,6.0,6.0,6.0,6.0,1.0,6.0
673,015216,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
674,015225,010,6.0,0,6.0,6.0,6.0,6.0,6.0,6.0
675,015225,020,5.0,0,6.0,6.0,6.0,6.0,6.0,6.0
676,015230,010,5.0,0,6.0,2.0,6.0,6.0,6.0,6.0
677,015230,020,5.0,0,5.0,6.0,6.0,6.0,2.0,5.0
678,015236,010,4.0,0,5.0,5.0,2.0,3.0,5.0,5.0
679,015236,040,4.0,0,3.0,4.0,4.0,6.0,5.0,4.0
680,015257,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
681,015268,020,6.0,0,1.0,6.0,1.0,1.0,6.0,6.0
682,015293,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
683,015294,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
684,015304,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
685,015304,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
686,015332,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
687,015339,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
688,015341,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
689,015344,010,1.0,0,1.0,5.0,6.0,4.0,6.0,6.0
690,015344,020,4.0,0,4.0,5.0,4.0,5.0,5.0,4.0
691,015346,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
692,015346,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
693,015372,010,6.0,0,6.0,1.0,6.0,5.0,6.0,6.0
694,015419,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
695,015429,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
696,015436,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
697,015436,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
698,015440,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
699,015440,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
700,015445,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
701,015445,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
702,015447,010,6.0,0,6.0,6.0,6.0,6.0,6.0,1.0
703,015447,020,5.0,0,6.0,5.0,6.0,6.0,6.0,6.0
704,015469,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
705,015497,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
706,015497,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
707,015511,010,3.0,0,3.0,4.0,4.0,4.0,2.0,5.0
708,015511,040,5.0,0,6.0,5.0,5.0,2.0,3.0,5.0
709,015514,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
710,015514,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
711,015516,010,5.0,0,6.0,6.0,6.0,6.0,3.0,5.0
712,015516,020,3.0,0,6.0,6.0,6.0,6.0,4.0,5.0
713,015536,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
714,015536,011,2.0,0,5.0,2.0,3.0,1.0,2.0,5.0
715,015537,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
716,015543,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
717,015543,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
718,015551,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
719,015551,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
720,015560,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
721,015570,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
722,015588,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
723,015591,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
724,015591,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
725,015593,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
726,015593,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
727,015618,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
728,015625,010,5.0,0,6.0,6.0,5.0,6.0,2.0,5.0
729,015625,020,4.0,0,3.0,6.0,3.0,2.0,5.0,5.0
730,015636,010,4.0,0,3.0,1.0,4.0,6.0,5.0,5.0
731,015648,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
732,015648,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
733,015657,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
734,015658,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
735,015676,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
736,015676,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
737,015698,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
738,015698,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
739,015708,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
740,015709,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
741,015709,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
742,015726,010,4.0,0,3.0,5.0,2.0,2.0,2.0,6.0
743,015726,040,5.0,0,4.0,4.0,4.0,2.0,2.0,5.0
744,015730,030,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
745,015734,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
746,015739,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
747,015739,040,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
748,015752,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
749,015752,020,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
750,015758,010,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0
751,015776,010,5.0,0,1.0,6.0,2.0,4.0,4.0,6.0
