,hhid,pn,h9atotw
27732,500325,010,1.096565468809627
27733,500325,020,1.096565468809627
27734,500325,021,
27735,500326,010,-0.07291938781014244
27736,500326,020,-0.07291938781014244
27737,500327,010,-0.6592785030304944
27738,500327,011,
27739,500327,020,-0.6592785030304944
27740,500328,010,
27741,500328,020,
27742,500329,010,1.2375922793570242
27743,500329,020,1.2375922793570242
27744,500330,010,0.15590734597498626
27745,500330,020,0.15590734597498626
27746,500332,010,-0.18213297971110987
27747,500332,020,-0.18213297971110987
27748,500336,010,1.180379858956217
27749,500336,020,1.180379858956217
27750,500337,010,-0.5970289585520426
27751,500337,020,-0.5970289585520426
27752,500338,010,1.7194299972207419
27753,500339,010,0.3451695805650039
27754,500339,020,0.3451695805650039
27755,500340,010,1.041733692468005
27756,500342,010,-0.043082347783845044
27757,500342,020,
27758,500344,010,-1.0346004107106246
27759,500344,020,-1.0346004107106246
27760,500345,010,0.2429613943962914
27761,500346,010,-0.5999137980002582
27762,500346,020,-0.5999137980002582
27763,500347,010,0.9283524490257015
27764,500347,020,0.38276694251343835
27765,500347,021,
27766,500348,010,1.9270515066911134
27767,500351,010,
27768,500352,010,0.9516318053529668
27769,500355,010,0.9842031373880938
27770,500355,020,0.9842031373880938
27771,500356,010,-1.1620829147280107
27772,500356,020,-1.1620829147280107
27773,500357,010,
27774,500358,010,
27775,500358,020,0.36808050895010014
27776,500359,010,-0.39840438411550166
27777,500360,010,-0.1985202229101314
27778,500360,020,-0.1985202229101314
27779,500361,010,
27780,500361,020,
27781,500362,010,0.4896334364272624
27782,500363,010,0.15439907493554694
27783,500363,020,0.15439907493554694
27784,500364,010,
27785,500364,011,
27786,500366,010,-0.05987262732612166
27787,500366,020,-0.05987262732612166
27788,500367,010,-1.2775721299985319
27789,500367,020,-1.2775721299985319
27790,500369,010,-0.8052287375899927
27791,500369,020,-0.8052287375899927
27792,500370,010,-1.121892306773394
27793,500370,011,-1.121892306773394
27794,500371,010,-1.1389195933231893
27795,500371,020,0.5849285319627133
27796,500371,021,0.5849285319627133
27797,500372,010,2.2509395202199043
27798,500372,020,2.2509395202199043
27799,500373,010,-0.6322415537116889
27800,500373,020,-0.6322415537116889
27801,500374,010,-0.36632988887432627
27802,500374,020,-0.36632988887432627
27803,500375,010,
27804,500377,010,0.38749366205463276
27805,500377,020,0.38749366205463276
27806,500378,010,0.46125681135930746
27807,500378,011,
27808,500380,010,1.5262336007427546
27809,500380,020,1.5262336007427546
27810,500381,010,-0.9994478970173112
27811,500382,010,1.4377745638280301
27812,500383,010,1.2947911614967802
27813,500384,010,
27814,500385,010,0.1908042853518908
27815,500385,020,0.1908042853518908
27816,500387,010,-0.8578993865957917
27817,500387,011,
27818,500389,010,
27819,500390,010,0.056458657255840324
27820,500390,020,0.056458657255840324
27821,500391,010,-0.7286076656612395
27822,500391,020,-0.7286076656612395
27823,500393,010,
27824,500393,020,
27825,500394,010,0.18172216932369697
27826,500396,010,-0.11613059739283917
27827,500396,020,-0.11613059739283917
27828,500397,010,
27829,500397,020,
27830,500400,010,-0.5787708000163756
27831,500400,020,-0.5787708000163756
27832,500401,010,
27833,500402,010,-0.227424500926952
27834,500402,020,0.633732838432378
27835,500402,021,
27836,500403,010,
27837,500404,010,-0.5750621353518065
27838,500404,020,-0.5750621353518065
27839,500406,010,-1.0793603619486234
27840,500406,020,-1.0793603619486234
27841,500407,010,-0.6224254515635266
27842,500407,020,-0.6224254515635266
27843,500408,010,-0.19039215308050716
27844,500408,020,-0.19039215308050716
27845,500410,010,
27846,500410,020,
27847,500412,010,
27848,500412,020,
27849,500413,010,3.3442228569854455
27850,500413,020,3.3442228569854455
27851,500414,010,
27852,500414,020,
27853,500414,021,
27854,500415,010,0.747355528063586
27855,500416,020,2.5226517742463628
27856,500416,021,
27857,500417,010,
27858,500418,010,-0.7802131456280961
27859,500419,010,
27860,500420,010,-0.3147946018103039
27861,500420,011,
27862,500421,010,0.9170979817529138
27863,500421,020,0.9170979817529138
27864,500422,010,
27865,500422,020,
27866,500423,010,
27867,500423,020,2.636914136225181
27868,500426,010,-0.351593399984435
27869,500426,020,-0.351593399984435
27870,500427,010,-0.10717309233993252
27871,500427,020,-0.10717309233993252
27872,500428,010,-0.069688729474284
27873,500429,010,0.275611123016339
27874,500429,020,0.275611123016339
27875,500431,010,-0.1934858579387581
27876,500431,020,-0.1934858579387581
27877,500432,010,-0.1161601952453761
27878,500435,010,
27879,500435,020,-0.25748617690669584
27880,500436,010,-0.4842110478770955
27881,500436,020,-0.4842110478770955
27882,500437,010,2.1677204594793293
27883,500438,010,-0.20053223983148658
27884,500438,020,-0.20053223983148658
27885,500439,010,-0.9348999109966477
27886,500440,010,1.3435954679664441
27887,500441,010,-0.3832958615552867
27888,500442,010,-0.5129583133017552
27889,500442,020,-0.5129583133017552
27890,500443,010,1.0718832139399854
27891,500443,020,1.0718832139399854
27892,500444,010,-0.42323919337332855
27893,500444,020,-0.42323919337332855
27894,500445,010,
27895,500447,010,-0.14378497404997997
27896,500448,010,
27897,500448,020,
27898,500449,010,-0.40124646787447044
27899,500450,010,0.5734211342586679
27900,500451,010,
27901,500451,020,0.1444558955692941
27902,500451,021,
27903,500452,010,0.32519842647047953
27904,500453,010,1.1129450026772263
27905,500454,010,1.6051676352419246
27906,500457,010,0.3118489669831885
27907,500458,010,0.8953050057078575
27908,500458,020,0.8953050057078575
27909,500459,010,
27910,500460,010,2.705289907022673
27911,500461,010,-0.47986541233838725
27912,500461,020,-0.47986541233838725
27913,500463,010,
27914,500463,020,-0.3749724172010132
27915,500464,010,-0.35345882152898933
27916,500464,011,-0.35345882152898933
27917,500464,020,1.3311512932241323
27918,500464,021,
27919,500466,010,-0.5163561867364943
27920,500466,020,-0.5163561867364943
27921,500467,010,0.8543185251033611
27922,500467,020,0.8543185251033611
27923,500468,010,
27924,500469,010,0.25995064718671745
27925,500470,010,1.812789144712296
27926,500472,010,-0.007754020304196643
27927,500472,020,-0.007754020304196643
27928,500473,010,-0.4842110478770955
27929,500473,020,-0.4842110478770955
27930,500474,010,1.6497224762638139
27931,500474,020,1.6497224762638139
27932,500475,010,-0.043082347783845044
27933,500475,020,-0.043082347783845044
27934,500476,010,-0.5882756232178182
27935,500476,020,-0.5882756232178182
27936,500477,010,-0.40479598220335794
27937,500477,020,-0.40479598220335794
27938,500479,010,4.6731428773358274
27939,500479,011,
27940,500480,010,
27941,500480,020,
27942,500481,010,-0.22503728146258076
27943,500481,020,
27944,500482,010,0.19622293536307864
27945,500482,020,0.19622293536307864
27946,500483,010,0.309125249669388
27947,500484,010,
27948,500484,020,
27949,500485,010,6.059820693086118
27950,500486,010,-0.1641270294151427
27951,500486,020,
27952,500488,010,0.5194499945572881
27953,500489,020,
27954,500490,010,-0.5190583441821762
27955,500490,020,-0.5190583441821762
27956,500491,010,
27957,500491,020,
27958,500492,010,-0.32768347087817196
27959,500493,010,-0.7520908359227493
27960,500494,010,-1.021636233510013
27961,500494,020,-1.021636233510013
27962,500495,010,0.2447549431569989
27963,500496,010,
27964,500496,020,
27965,500498,010,0.3655948426829188
27966,500498,020,0.3655948426829188
27967,500499,010,0.6466970156329889
27968,500500,010,-0.47106191215987264
27969,500501,010,
27970,500501,020,
27971,500502,010,-0.46360824856281996
27972,500502,020,-0.46360824856281996
27973,500503,010,-1.415919925131518
27974,500504,010,0.39306388564416195
27975,500504,011,0.39306388564416195
27976,500505,010,1.4578578299452625
27977,500507,010,-0.3227772237579414
27978,500508,010,-0.4842110478770955
27979,500509,010,0.8917966555623466
27980,500509,020,0.8917966555623466
27981,500510,010,
27982,500510,020,
27983,500511,010,
27984,500512,010,-0.19801598097113632
27985,500512,020,-0.19801598097113632
27986,500513,010,2.033374831383279
27987,500513,020,2.033374831383279
27988,500514,010,0.5194704764535598
27989,500515,010,
27990,500516,010,-1.8739568085332519
27991,500516,020,
27992,500517,010,
27993,500518,010,-0.08564197140038889
27994,500519,010,
27995,500519,020,
27996,500520,010,0.1569153337958972
27997,500520,020,0.1569153337958972
27998,500521,010,0.3851248483575094
27999,500522,010,-0.12493409757135372
28000,500522,011,
28001,500524,010,-1.1868103265841154
28002,500525,010,-0.19294606185430901
28003,500525,011,
28004,500530,010,
28005,500531,010,-0.8274710278016032
28006,500531,020,-0.8274710278016032
28007,500532,010,
28008,500533,010,-0.12493409757135372
28009,500533,011,
28010,500536,010,
28011,500536,020,0.12989403330445273
28012,500537,010,
28013,500537,020,
28014,500538,010,
28015,500538,020,
28016,500540,010,
28017,500541,010,
28018,500542,010,0.2788015236653446
28019,500542,020,0.2788015236653446
28020,500543,010,0.3174139876196163
28021,500543,011,
28022,500544,010,-0.6235254684155025
28023,500545,010,-1.4199221148166756
28024,500545,020,-1.4199221148166756
28025,500546,010,4.183865934472744
28026,500546,020,4.183865934472744
28027,500547,010,0.0413429741686749
28028,500547,020,0.0413429741686749
28029,500549,010,1.3975461257715522
28030,500549,020,2.1677204594793293
28031,500550,010,-0.5709732761376027
28032,500551,010,
28033,500552,010,1.5262336007427546
28034,500553,010,
28035,500553,020,0.6599979620977425
28036,500553,021,0.6599979620977425
28037,500555,010,-0.5787708000163756
28038,500555,020,-0.5787708000163756
28039,500557,010,
28040,500557,020,
28041,500558,010,
28042,500560,010,-0.26859415364846895
28043,500560,020,-0.26859415364846895
28044,500561,010,4.880764386806199
28045,500561,011,
28046,500562,010,-0.6999416974845634
28047,500562,020,-0.6999416974845634
28048,500563,010,
28049,500563,011,
28050,500565,010,1.6686897427071812
28051,500566,010,0.7896488571982466
28052,500567,010,0.1696855130219696
28053,500568,010,0.030193533590475864
28054,500568,020,0.030193533590475864
28055,500569,010,-0.6354722120475473
28056,500570,010,-0.07586382099735449
28057,500570,020,-0.07586382099735449
28058,500571,010,
28059,500571,020,
28060,500573,010,
28061,500575,010,-1.245493865164543
28062,500575,020,-1.245493865164543
28063,500576,010,-0.49562227549020726
28064,500576,020,-0.49562227549020726
28065,500577,010,0.8426360948740521
28066,500578,010,-0.24383049703830667
28067,500578,020,-0.24383049703830667
28068,500579,010,-0.1220163822830149
28069,500579,020,-0.1220163822830149
28070,500580,010,0.3221939177687751
28071,500581,010,
28072,500582,010,-0.33545679127656314
28073,500582,020,-0.33545679127656314
28074,500583,010,0.7984021925324719
28075,500583,020,0.7984021925324719
28076,500584,010,
28077,500586,010,0.4136530568572165
28078,500586,020,0.4136530568572165
28079,500587,010,
28080,500587,020,
28081,500588,010,
28082,500588,020,-1.2813872098402292
28083,500589,010,-0.140126398761166
28084,500589,020,-0.140126398761166
28085,500590,010,0.014675447616062364
28086,500590,011,0.014675447616062364
28087,500591,010,3.3467767657592478
28088,500592,010,0.10195668816987818
28089,500592,011,0.10195668816987818
28090,500595,010,-0.36814248421011353
28091,500595,020,-0.36814248421011353
28092,500596,010,0.88474674200618
28093,500596,020,0.88474674200618
28094,500597,010,-0.9312980838528169
28095,500597,020,-0.9312980838528169
28096,500598,010,
28097,500600,010,-0.2119906944132109
28098,500601,010,0.691108643775279
28099,500601,011,0.691108643775279
28100,500602,010,
28101,500602,020,
28102,500603,010,
28103,500604,010,0.33275218147045177
28104,500604,020,0.33275218147045177
28105,500605,010,-0.7221683033430062
28106,500605,020,-0.7221683033430062
28107,500606,010,-0.7504640315604116
28108,500606,020,-0.7504640315604116
28109,500608,010,0.5194704764535598
28110,500609,010,0.4725315915284493
28111,500609,011,
28112,500609,020,0.4725315915284493
28113,500609,021,
28114,500610,010,
28115,500610,020,
28116,500611,010,0.09075147852280066
28117,500611,020,0.09075147852280066
28118,500613,010,
28119,500613,020,-0.06505751378568995
28120,500614,010,2.9918454509922143
28121,500615,010,0.3699890376137439
28122,500615,020,0.3699890376137439
28123,500616,010,0.32568920538580565
28124,500617,010,
28125,500617,011,
28126,500617,020,0.9876410606559232
28127,500617,021,0.9876410606559232
28128,500618,010,-0.22503728146258076
28129,500618,020,-0.22503728146258076
28130,500618,021,
28131,500619,010,-0.5453234678475407
28132,500619,020,-0.5453234678475407
28133,500620,010,-0.06152176771347885
28134,500620,020,-0.06152176771347885
28135,500622,010,0.4614396564416542
28136,500622,020,0.4614396564416542
28137,500623,010,0.08853956299840493
28138,500623,020,0.08853956299840493
28139,500624,010,
28140,500625,010,
28141,500625,020,
28142,500626,010,
28143,500626,020,
28144,500629,010,-0.9890918806762954
28145,500629,020,-0.9890918806762954
28146,500630,010,
28147,500631,010,0.7245380771501294
28148,500631,020,0.7245380771501294
28149,500632,010,-2.1189110062845473
28150,500632,020,-2.1189110062845473
28151,500633,010,
28152,500635,010,1.6890900029769431
28153,500637,010,
28154,500637,020,
28155,500637,021,
28156,500638,010,
28157,500638,020,
28158,500639,010,
28159,500640,010,0.7169518991729518
28160,500640,020,0.7169518991729518
28161,500641,010,
28162,500643,010,0.9398598467297468
28163,500644,010,-0.6826147856452045
28164,500644,020,-0.6826147856452045
28165,500645,010,-0.1392783870062072
28166,500645,020,-0.1392783870062072
28167,500646,010,
28168,500647,010,-1.2253404801199241
28169,500647,020,-1.2253404801199241
28170,500648,010,-0.6112933251460989
28171,500648,020,-0.6112933251460989
28172,500649,010,-0.18004720229492052
28173,500651,010,-0.5067847370763457
28174,500651,020,-0.5067847370763457
28175,500652,010,
28176,500652,020,
28177,500653,010,-0.520404094359321
28178,500654,010,
28179,500655,010,-0.7083901362960229
28180,500655,020,-0.7083901362960229
28181,500656,010,1.1013288301139992
28182,500658,010,
28183,500658,020,
28184,500660,010,-0.012486901079517089
28185,500660,020,-0.012486901079517089
28186,500661,010,
28187,500661,020,
28188,500662,010,0.050276799707709
28189,500662,020,0.050276799707709
28190,500663,010,0.40357214615770637
28191,500663,020,0.40357214615770637
28192,500665,010,0.7984021925324719
28193,500666,010,
28194,500667,010,
28195,500667,020,
28196,500668,010,0.030193533590475864
28197,500668,020,0.030193533590475864
28198,500669,010,-0.9007710604128047
28199,500669,020,-0.9007710604128047
28200,500670,010,-0.07932019175069449
28201,500670,020,-0.07932019175069449
28202,500672,010,-0.34784204512814776
28203,500672,020,-0.34784204512814776
28204,500673,010,
28205,500673,020,
28206,500674,010,-0.12783528180619175
28207,500674,020,-0.12783528180619175
28208,500675,010,-0.4148039420931552
28209,500675,020,
28210,500676,010,-0.20053223983148658
28211,500676,020,-0.20053223983148658
28212,500678,010,-1.148862772689442
28213,500678,020,-1.148862772689442
28214,500680,010,0.33275218147045177
28215,500681,010,-0.23756458767793137
28216,500681,020,-0.23756458767793137
28217,500682,010,0.5457356001189243
28218,500684,010,-0.07932019175069449
28219,500684,020,-0.07932019175069449
28220,500684,021,
28221,500685,010,0.8255974847509285
28222,500686,010,1.3493628717099428
28223,500687,010,-0.3815362115498573
28224,500688,010,1.8811649155097883
28225,500688,020,1.8811649155097883
28226,500689,010,-0.11908194647196646
28227,500690,020,
28228,500691,010,-0.26307028511092256
28229,500691,020,-0.26307028511092256
28230,500692,010,
28231,500696,010,-0.32375210686321143
28232,500697,010,0.6161173247909884
28233,500698,010,0.5785674855941112
28234,500699,010,-0.37354208764622154
28235,500699,020,-0.37354208764622154
28236,500700,010,-0.8723024823069472
28237,500700,020,-0.8723024823069472
28238,500701,010,0.5823574199032108
