,HHID,PN,value
600,013387,040,0.7114580028769855
601,013390,010,-0.23602193335535507
602,013392,020,-1.1835018695876955
603,013392,030,-1.1835018695876955
604,013399,010,-1.1835018695876955
605,013399,040,0.7114580028769855
606,013418,010,-1.1835018695876955
607,013418,020,0.7114580028769855
608,013426,010,-0.23602193335535507
609,013433,020,-1.1835018695876955
610,013433,030,-0.23602193335535507
611,013459,010,-1.1835018695876955
612,013465,010,-1.1835018695876955
613,013465,040,-1.1835018695876955
614,013481,010,-1.1835018695876955
615,013483,030,-1.1835018695876955
616,013515,010,1.658937939109326
617,013518,010,-0.23602193335535507
618,013518,040,-0.23602193335535507
619,013525,010,-0.23602193335535507
620,013527,010,0.7114580028769855
621,013527,020,-0.23602193335535507
622,013532,010,
623,013532,020,-1.1835018695876955
624,013535,010,0.7114580028769855
625,013535,020,-0.23602193335535507
626,013547,010,-1.1835018695876955
627,013547,020,-1.1835018695876955
628,013552,020,-0.23602193335535507
629,013552,030,-0.23602193335535507
630,013560,010,-0.23602193335535507
631,013561,010,-0.23602193335535507
632,013561,020,0.7114580028769855
633,013564,010,-0.23602193335535507
634,013564,020,-0.23602193335535507
635,013573,010,-1.1835018695876955
636,013573,020,0.7114580028769855
637,013583,020,-1.1835018695876955
638,013583,030,-0.23602193335535507
639,013590,030,-0.23602193335535507
640,013590,040,-0.23602193335535507
641,013595,010,1.658937939109326
642,013598,010,-0.23602193335535507
643,013598,020,-1.1835018695876955
644,013600,010,1.658937939109326
645,013600,020,0.7114580028769855
646,013601,010,0.7114580028769855
647,013601,040,-0.23602193335535507
648,013602,020,-0.23602193335535507
649,013602,030,-0.23602193335535507
650,013612,010,0.7114580028769855
651,013631,010,1.658937939109326
652,013631,020,1.658937939109326
653,013635,010,1.658937939109326
654,013635,020,1.658937939109326
655,013637,010,1.658937939109326
656,013644,010,-0.23602193335535507
657,013652,010,-1.1835018695876955
658,013656,010,1.658937939109326
659,013656,040,-0.23602193335535507
660,013671,010,-0.23602193335535507
661,013671,020,-0.23602193335535507
662,013678,010,-0.23602193335535507
663,013678,040,-0.23602193335535507
664,013699,010,0.7114580028769855
665,013706,010,-0.23602193335535507
666,013734,010,1.658937939109326
667,013734,020,-0.23602193335535507
668,013738,010,-0.23602193335535507
669,013738,020,-1.1835018695876955
670,013753,010,-0.23602193335535507
671,013753,020,-0.23602193335535507
672,013757,020,-0.23602193335535507
673,013757,030,0.7114580028769855
674,013772,020,-1.1835018695876955
675,013772,030,-1.1835018695876955
676,013784,010,1.658937939109326
677,013784,040,1.658937939109326
678,013794,020,0.7114580028769855
679,013794,030,1.658937939109326
680,013798,010,0.7114580028769855
681,013798,020,-0.23602193335535507
682,013802,010,-0.23602193335535507
683,013802,020,0.7114580028769855
684,013808,010,1.658937939109326
685,013813,010,0.7114580028769855
