,HHID,value
1188,21922,-0.104432014
1189,21924,-0.104432014
1190,21928,-1.052906609
1191,21995,-0.104432014
1192,21997,-0.104432014
1193,22018,-1.052906609
1194,22026,-0.104432014
1195,22027,-1.052906609
1196,22034,-0.104432014
1197,22035,-1.052906609
1198,22036,1.792517177
1199,22039,-0.104432014
1200,22042,1.792517177
1201,22047,-0.104432014
1202,22052,-0.104432014
1203,22060,-0.104432014
1204,22061,-1.052906609
1205,22064,-1.052906609
1206,22067,0.844042581
1207,22067,0.844042581
1208,22067,-1.052906609
1209,22067,-1.052906609
1210,22109,1.792517177
1211,22113,-1.052906609
1212,22122,0.844042581
1213,22125,0.844042581
1214,22132,-1.052906609
1215,22136,-0.104432014
1216,22137,-0.104432014
1217,22150,-1.052906609
1218,22162,-1.052906609
1219,22168,-1.052906609
1220,22174,-0.104432014
1221,22182,1.792517177
1222,22182,1.792517177
1223,22182,0.844042581
1224,22182,0.844042581
1225,22212,-0.104432014
1226,22229,0.844042581
1227,22233,
1228,22241,-1.052906609
1229,22242,-1.052906609
1230,22243,-1.052906609
1231,22245,-1.052906609
1232,22261,-0.104432014
1233,22262,0.844042581
1234,22266,-1.052906609
1235,22267,-0.104432014
1236,22275,-0.104432014
1237,22289,-0.104432014
1238,22296,-1.052906609
1239,22314,-0.104432014
1240,22330,-0.104432014
1241,22333,-0.104432014
1242,22335,-1.052906609
1243,22348,0.844042581
1244,22364,-1.052906609
1245,22370,-0.104432014
1246,22375,-0.104432014
1247,22377,-1.052906609
1248,22383,-0.104432014
1249,22388,0.844042581
1250,22415,0.844042581
1251,22420,-1.052906609
1252,22427,-0.104432014
1253,22429,-1.052906609
1254,22439,-0.104432014
1255,22450,-1.052906609
1256,22454,-0.104432014
1257,22470,-0.104432014
1258,22492,2.740991772
1259,22499,-1.052906609
1260,22515,-0.104432014
1261,22516,-1.052906609
1262,22522,-1.052906609
1263,22523,-1.052906609
1264,22532,0.844042581
1265,22544,-0.104432014
1266,22545,-1.052906609
1267,22563,-1.052906609
1268,22565,0.844042581
1269,22566,-0.104432014
1270,22568,-0.104432014
1271,22572,-1.052906609
1272,22574,-0.104432014
1273,22579,-0.104432014
1274,22583,-0.104432014
1275,22589,-1.052906609
1276,22599,-1.052906609
1277,22600,-1.052906609
1278,22602,-0.104432014
1279,22604,-1.052906609
1280,22648,-1.052906609
1281,22648,-1.052906609
1282,22648,-1.052906609
1283,22648,-1.052906609
1284,22659,0.844042581
1285,22665,-1.052906609
1286,22674,-1.052906609
1287,22693,-1.052906609
1288,22726,-1.052906609
1289,22731,0.844042581
1290,22738,-1.052906609
1291,22741,-1.052906609
1292,22757,2.740991772
1293,22757,2.740991772
1294,22757,0.844042581
1295,22757,0.844042581
1296,22764,-0.104432014
1297,22784,-0.104432014
1298,22795,-1.052906609
1299,22798,-0.104432014
1300,22811,0.844042581
1301,22825,-1.052906609
1302,22837,-0.104432014
1303,22841,1.792517177
1304,22860,-0.104432014
1305,22861,1.792517177
1306,22879,0.844042581
1307,22890,-0.104432014
1308,22893,-1.052906609
1309,22906,-0.104432014
1310,22911,-0.104432014
1311,22912,-1.052906609
1312,22930,-0.104432014
1313,22936,-1.052906609
1314,22938,1.792517177
1315,22954,1.792517177
1316,22965,-1.052906609
1317,22965,-1.052906609
1318,22970,-0.104432014
1319,22973,-1.052906609
1320,22984,-0.104432014
1321,22985,-1.052906609
1322,22999,-1.052906609
1323,22999,-1.052906609
1324,22999,-0.104432014
1325,22999,-0.104432014
1326,23014,0.844042581
1327,23015,-0.104432014
1328,23021,0.844042581
1329,23028,1.792517177
1330,23034,-1.052906609
1331,23039,1.792517177
1332,23042,-0.104432014
1333,23042,-0.104432014
1334,23049,0.844042581
1335,23067,
1336,23074,-1.052906609
1337,23087,
1338,23105,-1.052906609
1339,23107,-0.104432014
1340,23108,-1.052906609
1341,23112,-1.052906609
1342,23119,-0.104432014
1343,23140,-1.052906609
1344,23164,-0.104432014
1345,23183,-1.052906609
1346,23186,-1.052906609
1347,23197,-0.104432014
1348,23199,-0.104432014
1349,23201,-1.052906609
1350,23212,-1.052906609
1351,23254,-0.104432014
1352,23258,-0.104432014
1353,23283,-1.052906609
1354,23291,-1.052906609
1355,23294,-1.052906609
1356,23303,-1.052906609
1357,23323,-0.104432014
1358,23344,-0.104432014
1359,23348,0.844042581
1360,23366,-1.052906609
1361,23381,2.740991772
1362,23387,-0.104432014
1363,23401,-0.104432014
1364,23406,
1365,23416,-1.052906609
1366,23425,-1.052906609
1367,23430,1.792517177
1368,23453,
1369,23454,-0.104432014
1370,23461,-0.104432014
1371,23479,-1.052906609
1372,23486,0.844042581
1373,23488,0.844042581
1374,23489,0.844042581
1375,23516,0.844042581
1376,23524,-0.104432014
1377,23527,0.844042581
1378,23529,-1.052906609
1379,23548,-0.104432014
1380,23597,-1.052906609
1381,23605,-1.052906609
1382,23639,-1.052906609
1383,23640,-1.052906609
1384,23641,-1.052906609
1385,23677,-0.104432014
1386,23678,-1.052906609
1387,23685,-1.052906609
1388,23698,-1.052906609
1389,23701,-0.104432014
1390,23713,-1.052906609
1391,23716,0.844042581
1392,23718,0.844042581
1393,23748,-0.104432014
1394,23752,-0.104432014
1395,23754,-1.052906609
1396,23756,-0.104432014
1397,23756,-0.104432014
1398,23756,-0.104432014
1399,23756,-0.104432014
1400,23776,0.844042581
1401,23801,-0.104432014
1402,23807,-0.104432014
1403,23817,-0.104432014
1404,23827,0.844042581
1405,23830,1.792517177
1406,23831,1.792517177
1407,23844,-1.052906609
1408,23876,-1.052906609
1409,23884,1.792517177
1410,23886,0.844042581
1411,23899,-0.104432014
1412,23901,-1.052906609
1413,23913,0.844042581
1414,23919,0.844042581
1415,23923,-1.052906609
1416,23942,0.844042581
1417,23965,0.844042581
1418,23967,0.844042581
1419,23967,0.844042581
1420,23967,0.844042581
1421,23967,-0.104432014
1422,23967,-0.104432014
1423,23967,-0.104432014
1424,23981,
1425,24005,-1.052906609
1426,24014,-0.104432014
1427,24024,-0.104432014
1428,24039,-0.104432014
1429,24040,0.844042581
1430,24050,-1.052906609
1431,24055,-1.052906609
1432,24056,-0.104432014
1433,24058,-1.052906609
1434,24061,-1.052906609
1435,24065,-1.052906609
1436,24075,-0.104432014
1437,24077,0.844042581
1438,24078,-1.052906609
1439,24089,0.844042581
1440,24103,-1.052906609
1441,24109,-0.104432014
1442,24132,-1.052906609
1443,24161,-0.104432014
1444,24168,-0.104432014
1445,24187,-1.052906609
1446,24218,0.844042581
1447,24231,-1.052906609
1448,24240,0.844042581
1449,24249,-1.052906609
1450,24274,-0.104432014
1451,24280,-1.052906609
1452,24333,-1.052906609
1453,24338,-1.052906609
1454,24341,-1.052906609
1455,24382,-1.052906609
1456,24397,0.844042581
1457,24400,-1.052906609
1458,24407,-1.052906609
1459,24416,0.844042581
1460,24417,0.844042581
1461,24420,-1.052906609
1462,24440,-0.104432014
1463,24443,1.792517177
1464,24500,0.844042581
1465,24511,-0.104432014
1466,24528,-1.052906609
1467,24539,-0.104432014
1468,24539,-0.104432014
1469,24539,-1.052906609
1470,24539,-1.052906609
1471,24548,-0.104432014
1472,24551,-0.104432014
1473,24563,-1.052906609
1474,24577,-1.052906609
1475,24582,-1.052906609
1476,24650,-0.104432014
1477,24684,-1.052906609
1478,24684,-1.052906609
1479,24684,-1.052906609
1480,24684,0.844042581
1481,24684,0.844042581
1482,24684,0.844042581
1483,24684,-1.052906609
1484,24684,-1.052906609
1485,24684,-1.052906609
1486,24697,-1.052906609
1487,24734,-0.104432014
1488,24741,-0.104432014
1489,24741,-0.104432014
1490,24741,0.844042581
1491,24741,0.844042581
1492,24753,-1.052906609
1493,24769,-0.104432014
1494,24838,-1.052906609
1495,24843,-1.052906609
1496,24880,0.844042581
1497,24884,-0.104432014
1498,24896,0.844042581
1499,24896,0.844042581
1500,24902,-0.104432014
1501,24902,-0.104432014
1502,24902,-0.104432014
1503,24902,-0.104432014
1504,24948,0.844042581
1505,24956,-1.052906609
1506,24968,-1.052906609
1507,24977,-1.052906609
1508,24978,-0.104432014
1509,25043,-0.104432014
1510,25081,-0.104432014
1511,25087,-1.052906609
1512,25092,1.792517177
1513,25097,0.844042581
1514,25102,-1.052906609
1515,25104,-1.052906609
1516,25206,
1517,25217,2.740991772
1518,25220,0.844042581
1519,25234,-0.104432014
1520,25234,1.792517177
1521,25237,1.792517177
1522,25245,-0.104432014
1523,25253,1.792517177
1524,25312,-0.104432014
1525,25343,-0.104432014
1526,25344,-1.052906609
1527,25361,-1.052906609
1528,25375,-1.052906609
1529,25383,0.844042581
1530,25391,1.792517177
1531,25399,-0.104432014
1532,25400,0.844042581
1533,25411,1.792517177
1534,25510,-1.052906609
1535,25510,-1.052906609
1536,25510,-0.104432014
1537,25510,-0.104432014
1538,25513,-0.104432014
1539,25556,0.844042581
1540,25557,0.844042581
1541,25565,0.844042581
1542,25575,0.844042581
1543,25581,-0.104432014
1544,25593,-0.104432014
1545,25606,1.792517177
1546,25623,-1.052906609
1547,25624,-1.052906609
1548,25641,-0.104432014
1549,25671,-1.052906609
1550,30091,0.844042581
1551,30107,1.792517177
1552,30113,0.844042581
1553,30118,1.792517177
1554,30122,-1.052906609
1555,30146,1.792517177
1556,30176,-1.052906609
1557,30190,1.792517177
1558,30201,0.844042581
1559,30219,-1.052906609
1560,30225,-1.052906609
1561,30226,-1.052906609
1562,30229,0.844042581
1563,30233,-0.104432014
1564,30237,0.844042581
1565,30246,2.740991772
1566,30248,1.792517177
1567,30254,0.844042581
1568,30313,0.844042581
1569,30314,-1.052906609
1570,30331,2.740991772
1571,30406,0.844042581
1572,30423,-1.052906609
1573,30487,0.844042581
1574,30491,-0.104432014
1575,30523,-1.052906609
1576,30580,0.844042581
1577,30622,-0.104432014
1578,30644,-1.052906609
1579,30645,-1.052906609
1580,30652,-1.052906609
1581,30681,-1.052906609
1582,30683,0.844042581
1583,30693,-0.104432014
1584,30701,-1.052906609
1585,30732,-0.104432014
1586,30760,-1.052906609
1587,30761,-0.104432014
1588,30769,-0.104432014
1589,30781,-0.104432014
1590,30790,-0.104432014
1591,30790,-0.104432014
1592,30804,-1.052906609
1593,30820,0.844042581
1594,30829,-0.104432014
1595,30842,-0.104432014
1596,30873,-0.104432014
1597,30875,-1.052906609
1598,30892,0.844042581
1599,30904,0.844042581
1600,30907,1.792517177
1601,30932,-0.104432014
1602,30950,-1.052906609
1603,30956,-1.052906609
1604,30971,2.740991772
1605,30972,0.844042581
1606,31019,0.844042581
1607,31051,-1.052906609
1608,31059,-1.052906609
1609,31059,-0.104432014
1610,31061,-0.104432014
1611,31126,0.844042581
1612,31135,-0.104432014
1613,31208,-1.052906609
1614,31209,-1.052906609
1615,31216,-0.104432014
1616,31232,-1.052906609
1617,31274,-1.052906609
1618,31300,-0.104432014
1619,31300,-0.104432014
1620,31300,-0.104432014
1621,31300,-0.104432014
1622,31318,0.844042581
1623,31318,0.844042581
1624,31326,-0.104432014
1625,31333,0.844042581
1626,31337,-1.052906609
1627,31347,-0.104432014
1628,31355,-1.052906609
1629,31378,-1.052906609
1630,31379,-1.052906609
1631,31408,-1.052906609
1632,31450,0.844042581
1633,31460,-1.052906609
1634,31491,0.844042581
1635,31514,1.792517177
1636,31552,-1.052906609
1637,31568,0.844042581
1638,31590,-1.052906609
1639,31598,-1.052906609
1640,31599,-1.052906609
1641,31605,1.792517177
1642,31607,-0.104432014
1643,31608,1.792517177
1644,31626,1.792517177
1645,31628,-1.052906609
1646,31632,1.792517177
1647,31633,1.792517177
1648,31646,0.844042581
1649,31670,-0.104432014
1650,31686,0.844042581
1651,31714,1.792517177
1652,31766,2.740991772
1653,31770,0.844042581
1654,31810,-0.104432014
1655,31810,-0.104432014
1656,31810,-0.104432014
1657,31810,-0.104432014
1658,31813,-1.052906609
1659,31815,-0.104432014
1660,31824,
1661,31833,-0.104432014
1662,31836,-0.104432014
1663,31840,-1.052906609
1664,31865,-0.104432014
1665,31867,0.844042581
1666,31879,-1.052906609
1667,31883,1.792517177
1668,31883,1.792517177
1669,31883,0.844042581
1670,31883,0.844042581
1671,31890,1.792517177
1672,31891,1.792517177
1673,31902,0.844042581
1674,31912,0.844042581
1675,31917,-0.104432014
1676,31918,-0.104432014
1677,31918,-0.104432014
1678,31918,-0.104432014
1679,31918,-0.104432014
1680,31918,-0.104432014
1681,31918,-0.104432014
1682,31919,-0.104432014
1683,31923,0.844042581
1684,31929,-1.052906609
1685,31946,-0.104432014
1686,31995,-1.052906609
1687,32014,-1.052906609
1688,32043,1.792517177
1689,32048,-1.052906609
1690,32053,-1.052906609
1691,32058,0.844042581
1692,32058,0.844042581
1693,32058,0.844042581
1694,32058,0.844042581
1695,32085,0.844042581
1696,32119,1.792517177
1697,32122,-0.104432014
1698,32126,-1.052906609
1699,32142,-0.104432014
1700,32148,1.792517177
1701,32157,1.792517177
1702,32181,-1.052906609
1703,32185,-1.052906609
1704,32188,0.844042581
1705,32202,-0.104432014
1706,32209,-0.104432014
1707,32209,-0.104432014
1708,32209,-1.052906609
1709,32209,-1.052906609
1710,32210,0.844042581
1711,32214,-0.104432014
1712,32215,0.844042581
1713,32228,
1714,32236,-0.104432014
1715,32248,-1.052906609
1716,32255,-0.104432014
1717,32256,-1.052906609
1718,32260,-0.104432014
1719,32265,-0.104432014
1720,32266,-1.052906609
1721,32282,-0.104432014
1722,32321,-1.052906609
1723,32361,-0.104432014
1724,32361,-0.104432014
1725,32361,-0.104432014
1726,32361,-0.104432014
1727,32372,-0.104432014
1728,32373,-1.052906609
1729,32378,1.792517177
1730,32379,-1.052906609
1731,32398,-0.104432014
1732,32399,-1.052906609
1733,32414,-1.052906609
1734,32420,-1.052906609
1735,32441,0.844042581
1736,32443,-1.052906609
1737,32449,-0.104432014
1738,32463,-0.104432014
1739,32480,0.844042581
1740,32481,-1.052906609
1741,32484,-1.052906609
1742,32529,-0.104432014
1743,32542,-0.104432014
1744,32552,-1.052906609
1745,32622,-1.052906609
1746,32634,-1.052906609
1747,32634,-1.052906609
1748,32634,-1.052906609
1749,32634,-1.052906609
1750,32664,-1.052906609
1751,32669,-1.052906609
1752,32678,-0.104432014
1753,32685,0.844042581
1754,32687,-1.052906609
1755,32696,-0.104432014
1756,32700,1.792517177
1757,32700,1.792517177
1758,32700,-0.104432014
1759,32700,-0.104432014
1760,32727,-0.104432014
1761,32731,-0.104432014
1762,32742,-1.052906609
1763,32750,0.844042581
1764,32753,1.792517177
1765,32760,0.844042581
1766,32786,-0.104432014
1767,32800,-1.052906609
1768,32801,-1.052906609
1769,32809,-0.104432014
1770,32821,-1.052906609
1771,32845,-1.052906609
1772,32852,-0.104432014
1773,32855,-1.052906609
1774,32857,-0.104432014
1775,32858,-1.052906609
1776,32859,-0.104432014
1777,32860,-1.052906609
1778,32877,-1.052906609
1779,32878,-0.104432014
1780,32891,-1.052906609
1781,32895,0.844042581
1782,32904,-1.052906609
1783,32915,-1.052906609
1784,32916,-1.052906609
1785,32918,-1.052906609
1786,32919,-1.052906609
1787,32921,-1.052906609
1788,32929,-1.052906609
1789,32930,-0.104432014
1790,32937,0.844042581
1791,32943,-0.104432014
1792,32945,0.844042581
1793,32947,-1.052906609
1794,32949,-0.104432014
1795,32956,-0.104432014
1796,32979,0.844042581
1797,32985,0.844042581
1798,32991,0.844042581
1799,32996,-1.052906609
1800,33004,-0.104432014
1801,33006,-1.052906609
1802,33014,-0.104432014
1803,33027,0.844042581
1804,33028,-0.104432014
1805,33030,-1.052906609
1806,33069,1.792517177
1807,33073,0.844042581
1808,33094,1.792517177
1809,33110,2.740991772
1810,33121,1.792517177
1811,33138,-0.104432014
1812,33144,-0.104432014
1813,33167,-0.104432014
1814,33179,-0.104432014
1815,33183,-0.104432014
1816,33190,-0.104432014
1817,33197,-1.052906609
1818,33197,-1.052906609
1819,33197,0.844042581
1820,33197,0.844042581
1821,33200,-0.104432014
1822,33214,-0.104432014
1823,33214,-0.104432014
1824,33217,1.792517177
1825,33221,0.844042581
1826,33230,-0.104432014
1827,33237,-1.052906609
1828,33239,-0.104432014
1829,33242,-0.104432014
1830,33276,-0.104432014
1831,33288,-1.052906609
1832,33301,-0.104432014
1833,33302,0.844042581
1834,33303,-1.052906609
1835,33316,-1.052906609
1836,33320,-1.052906609
1837,33322,-1.052906609
1838,33375,-1.052906609
1839,33387,0.844042581
1840,33390,-0.104432014
1841,33392,-1.052906609
1842,33404,-1.052906609
1843,33415,1.792517177
1844,33419,2.740991772
1845,33493,-1.052906609
1846,33500,-0.104432014
1847,33502,-1.052906609
1848,33504,-0.104432014
1849,33511,-1.052906609
1850,33513,-1.052906609
1851,33513,-1.052906609
1852,33513,-0.104432014
1853,33513,-0.104432014
1854,33518,-1.052906609
1855,33523,-0.104432014
1856,33527,-0.104432014
1857,33530,-1.052906609
1858,33533,-0.104432014
1859,33534,-1.052906609
1860,33542,-0.104432014
1861,33544,-0.104432014
1862,33553,-0.104432014
1863,33554,-1.052906609
1864,33558,-0.104432014
1865,33561,-1.052906609
1866,33562,-0.104432014
1867,33566,-1.052906609
1868,33583,-1.052906609
1869,33600,-0.104432014
1870,33600,-0.104432014
1871,33600,-1.052906609
1872,33600,-1.052906609
1873,33604,-0.104432014
1874,33604,-0.104432014
1875,33604,-1.052906609
1876,33604,-1.052906609
1877,33605,-1.052906609
