,HHID,PN,HB027,JB027,KB027,LB027
13322,202572,10,,,,
13323,202575,10,,,,
13324,202575,20,,,,
13325,202576,10,,,,
13326,202579,10,,,,
13327,202581,10,,,,
13328,202583,10,,,,
13329,202588,10,,,,
13330,202588,20,,,,
13331,202589,10,,,,
13332,202590,10,,,,
13333,202591,10,,,,
13334,202594,10,,,,
13335,202594,20,,,,
13336,202596,10,,,,
13337,202598,10,,,,
13338,202599,10,,,,
13339,202600,10,,,,
13340,202601,10,,,,
13341,202603,10,,,,
13342,202603,20,,,,
13343,202607,20,,,,
13344,202612,10,,,,
13345,202612,20,,,,
13346,202613,10,,,,
13347,202614,10,,,,
13348,202616,20,,,,
13349,202618,20,,,,
13350,202624,10,,,,
13351,202625,20,,,,
13352,202625,21,,,,
13353,202626,10,,,,
13354,202628,10,,,,
13355,202628,20,,,,
13356,202633,10,,,,
13357,202633,20,,,,
13358,202635,10,,,,
13359,202635,20,,,,
13360,202637,10,,,,
13361,202637,20,,,,
13362,202639,20,,,,
13363,202640,10,,,,
13364,202644,20,,,,
13365,202646,20,,,,
13366,202649,20,,,,
13367,202651,10,,,,
13368,202652,10,,,,
13369,202654,10,,,,
13370,202654,11,,,,
13371,202654,20,,,,
13372,202656,20,,,,
13373,202660,10,,,,
13374,202663,20,,,,
13375,202665,10,,,,
13376,202669,10,,,,
13377,202673,20,,,,
13378,202675,10,,,,
13379,202676,10,,,,
13380,202678,10,,,,
13381,202679,10,,,,
13382,202682,20,,,,
13383,202684,10,,,,
13384,202685,10,,,,
13385,202687,10,,,,
13386,202687,20,,,,
13387,202689,20,,,,
13388,202691,10,,,,
13389,202693,20,,,,
13390,202694,10,,,,
13391,202697,10,,,,
13392,202697,20,,,,
13393,202698,20,,,,
13394,202702,20,,,,
13395,202703,10,,,,
13396,202703,20,,,,
13397,202707,10,,,,
13398,202709,10,,,,
13399,202710,10,,,,
13400,202717,20,,,,
13401,202718,10,,,,
13402,202721,10,,,,
13403,202722,10,,,,
13404,202724,10,,,,
13405,202724,20,,,,
13406,202729,10,,,,
13407,202730,10,,,,
13408,202731,10,,,,
13409,202735,10,,,,
13410,202736,10,,,,
13411,202740,10,,,,
13412,202741,10,,,,
13413,202743,10,,,,
13414,202745,10,,,,
13415,202746,10,,,,
13416,202747,10,,,,
13417,202751,10,,,,
13418,202751,20,,,,
13419,202757,10,,,,
13420,202759,10,,,,
13421,202759,20,,,,
13422,202763,10,,,,
13423,202764,10,,,,
13424,202769,20,,,,
13425,202771,10,,,,
13426,202772,10,,,,
13427,202773,11,,,,
13428,202774,10,,,,
13429,202775,10,,,,
13430,202777,10,,,,
13431,202781,10,,,,
13432,202782,10,,,,
13433,202785,20,,,,
13434,202792,10,,,,
13435,202794,10,,,,
13436,202796,20,,,,
13437,202797,10,,,,
13438,202799,10,,,,
13439,202803,20,,,,
13440,202804,10,,,,
13441,202806,10,,,,
13442,202806,20,,,,
13443,202807,10,,,,
13444,202809,20,,,,
13445,202811,10,,,,
13446,202811,20,,,,
13447,202813,10,,,,
13448,202814,10,,,,
13449,202815,10,,,,
13450,202817,20,,,,
13451,202819,10,,,,
13452,202821,10,,,,
13453,202823,10,,,,
13454,202823,20,,,,
13455,202826,10,,,,
13456,202826,20,,,,
13457,202828,10,,,,
13458,202830,10,,,,
13459,202830,20,,,,
13460,202832,20,,,,
13461,202834,10,,,,
13462,202836,10,,,,
13463,202836,20,,,,
13464,202838,20,,,,
13465,202839,10,,,,
13466,202841,10,,,,
13467,202844,10,,,,
13468,202844,20,,,,
13469,202846,10,,,,
13470,202846,20,,,,
13471,202848,10,,,,
13472,202850,10,,,,
13473,202850,20,,,,
13474,202852,10,,,,
13475,202853,10,,,,
13476,202855,10,,,,
13477,202857,10,,,,
13478,202863,10,,,,
13479,202864,10,,,,
13480,202866,10,,,,
13481,202868,10,,,,
13482,202870,10,,,,
13483,202873,10,,,,
13484,202874,10,,,,
13485,202876,10,,,,
13486,202877,10,,,,
13487,202881,10,,,,
13488,202884,10,,,,
13489,202884,20,,,,
13490,202888,10,,,,
13491,202892,10,,,,
13492,202894,10,,,,
13493,202898,10,,,,
13494,202898,20,,,,
13495,202902,10,,,,
13496,202902,20,,,,
13497,202904,20,,,,
13498,202905,10,,,,
13499,202907,10,,,,
13500,202907,20,,,,
13501,202908,10,,,,
13502,202909,20,,,,
13503,202910,10,,,,
13504,202914,10,,,,
13505,202916,10,,,,
13506,202917,10,,,,
13507,202919,20,,,,
13508,202920,10,,,,
13509,202924,20,,,,
13510,202925,10,,,,
13511,202926,10,,,,
13512,202928,10,,,,
13513,202928,11,,,,
13514,202932,10,,,,
13515,202933,10,,,,
13516,202934,10,,,,
13517,202936,10,,,,
13518,202936,20,,,,
13519,202939,10,,,,
13520,202941,10,,,,
13521,202941,20,,,,
13522,202943,20,,,,
13523,202945,20,,,,
13524,202947,10,,,,
13525,202949,10,,,,
13526,202949,20,,,,
13527,202950,10,,,,
13528,202951,10,,,,
13529,202955,10,,,,
13530,202955,20,,,,
13531,202956,10,,,,
13532,202958,10,,,,
13533,202960,10,,,,
13534,202960,20,,,,
13535,202961,10,,,,
13536,202963,10,,,,
13537,202966,20,,,,
13538,202967,10,,,,
13539,202968,10,,,,
13540,202969,10,,,,
13541,202970,10,,,,
13542,202973,10,,,,
13543,202973,20,,,,
13544,202975,10,,,,
13545,202975,20,,,,
13546,202977,10,,,,
13547,202978,10,,,,
13548,202981,10,,,,
13549,202983,10,,,,
13550,202983,20,,,,
13551,202985,10,,,,
13552,202987,10,,,,
13553,202989,10,,,,
13554,202993,10,,,,
13555,202999,20,,,,
13556,203000,10,,,,
13557,203010,10,,,,
13558,203011,10,,,,
13559,203014,10,,,,
13560,203014,20,,,,
13561,203015,10,,,,
13562,203017,20,,,,
13563,203019,10,,,,
13564,203019,20,,,,
13565,203020,10,,,,
13566,203022,10,,,,
13567,203025,20,,,,
13568,203026,10,,,,
13569,203028,11,,,,
13570,203029,10,,,,
13571,203031,20,,,,
13572,203032,10,,,,
13573,203034,10,,,,
13574,203034,20,,,,
13575,203036,10,,,,
13576,203036,20,,,,
13577,203038,10,,,,
13578,203038,11,,,,
13579,203040,10,,,,
13580,203042,20,,,,
13581,203044,10,,,,
13582,203047,20,,,,
13583,203055,20,,,,
13584,203057,10,,,,
13585,203060,10,,,,
13586,203061,10,,,,
13587,203063,10,,,,
13588,203063,20,,,,
13589,203065,10,,,,
13590,203067,20,,,,
13591,203069,20,,,,
13592,203072,10,,,,
13593,203074,10,,,,
13594,203075,10,,,,
13595,203076,10,,,,
13596,203077,10,,,,
13597,203080,10,,,,
13598,203080,20,,,,
13599,203086,10,,,,
13600,203086,20,,,,
13601,203087,10,,,,
13602,203089,10,,,,
13603,203091,10,,,,
13604,203093,10,,,,
13605,203094,10,,,,
13606,203096,10,,,,
13607,203096,20,,,,
13608,203098,20,,,,
13609,203102,10,,,,
13610,203102,20,,,,
13611,203103,20,,,,
13612,203105,10,,,,
13613,203105,20,,,,
13614,203106,10,,,,
13615,203108,10,,,,
13616,203115,20,,,,
13617,203117,10,,,,
13618,203117,20,,,,
13619,203119,10,,,,
13620,203119,20,,,,
13621,203125,10,,,,
13622,203129,10,,,,
13623,203131,10,,,,
13624,203133,10,,,,
13625,203133,20,,,,
13626,203135,10,,,,
13627,203139,10,,,,
13628,203139,20,,,,
13629,203140,10,,,,
13630,203141,10,,,,
13631,203141,20,,,,
13632,203144,10,,,,
13633,203145,10,,,,
13634,203147,20,,,,
13635,203150,10,,,,
13636,203151,10,,,,
13637,203154,10,,,,
13638,203155,10,,,,
13639,203156,10,,,,
13640,203158,10,,,,
13641,203168,20,,,,
13642,203170,20,,,,
13643,203171,10,,,,
13644,203173,10,,,,
13645,203173,20,,,,
13646,203177,10,,,,
13647,203178,10,,,,
13648,203182,10,,,,
13649,203186,10,,,,
13650,203188,20,,,,
13651,203188,21,-0.719006929,,,
13652,203191,10,,,,
13653,203192,10,,,,
13654,203194,10,,,,
13655,203195,10,,,,
13656,203196,10,,,,
13657,203201,10,-0.719006929,,,
13658,203201,20,-0.719006929,,,
13659,203203,10,,,,
13660,203203,20,,,,
13661,203205,10,,,,
13662,203205,20,,,,
13663,203209,10,,,,
13664,203209,20,,,,
13665,203211,10,,,,
13666,203213,10,,,,
13667,203215,10,,,,
13668,203216,10,,,,
13669,203218,20,,,,
13670,203222,10,,,,
13671,203222,20,,,,
13672,203223,10,,,,
13673,203225,10,,,,
13674,203225,20,,,,
13675,203227,10,,,,
13676,203227,20,,,,
13677,203230,10,,,,
13678,203234,10,,,,
13679,203234,20,,,,
13680,203236,10,,,,
13681,203238,10,,,,
13682,203238,20,,,,
13683,203241,10,,,,
13684,203243,10,,,,
13685,203243,20,,,,
13686,203245,10,,,,
13687,203245,20,,,,
13688,203246,10,,,,
13689,203247,10,,,,
13690,203255,10,,,,
13691,203255,20,,,,
13692,203259,10,,,,
13693,203267,20,,,,
13694,203271,10,,,,
13695,203271,20,,,,
13696,203273,10,,,,
13697,203273,20,,,,
13698,203275,10,,,,
13699,203275,20,,,,
13700,203277,10,,,,
13701,203279,10,,,,
13702,203281,20,,,,
13703,203281,21,,,,
13704,203283,20,,,,
13705,203287,10,,,,
13706,203288,10,,,,
13707,203290,10,,,,
13708,203295,10,,,,
13709,203295,20,,,,
13710,203298,10,,,,
13711,203303,10,,,,
13712,203305,20,,,,
13713,203309,10,,,,
13714,203309,20,,,,
13715,203311,20,,,,
13716,203312,10,,,,
13717,203313,10,,,,
13718,203316,10,,,,
13719,203318,10,,,,
13720,203320,10,,,,
13721,203320,20,,,,
13722,203322,10,,,,
13723,203322,20,,,,
13724,203325,10,,,,
13725,203327,10,,,,
13726,203329,10,,,,
13727,203335,10,,,,
13728,203337,10,,,,
13729,203337,20,,,,
13730,203338,10,,,,
13731,203343,20,,,,
13732,203345,10,,,,
13733,203345,20,,,,
13734,203346,10,,,,
13735,203347,10,,,,
13736,203361,20,,,,
13737,203368,10,,,,
13738,203370,20,,,,
13739,203372,10,,,,
13740,203377,10,,,,
13741,203377,20,,,,
13742,203379,10,,,,
13743,203382,10,,,,
13744,203382,20,,,,
13745,203383,10,,,,
13746,203385,10,,,,
13747,203389,10,,,,
13748,203389,20,,,,
13749,203392,10,,,,
13750,203394,10,,,,
13751,203396,10,,,,
13752,203396,20,,,,
13753,203397,10,,,,
13754,203399,10,,,,
13755,203399,20,,,,
13756,203400,10,,,,
13757,203402,10,,,,
13758,203402,20,,,,
13759,203403,10,,,,
13760,203404,10,,,,
13761,203404,20,,,,
13762,203406,20,,,,
13763,203409,20,,,,
13764,203410,10,,,,
13765,203411,20,,,,
13766,203413,20,,,,
13767,203414,10,,,,
13768,203416,10,,,,
13769,203416,20,,,,
13770,203422,10,,,,
13771,203423,10,,,,
13772,203424,10,,,,
13773,203425,10,,,,
13774,203427,10,,,,
13775,203434,10,,,,
13776,203437,10,,,,
13777,203438,10,,,,
13778,203444,10,,,,
13779,203444,20,,,,
13780,203449,10,,,,
13781,203449,20,,,,
13782,203451,10,,,,
13783,203453,10,,,,
13784,203455,10,,,,
13785,203457,10,,,,
13786,203459,10,,,,
13787,203459,20,,,,
13788,203462,10,,,,
13789,203462,20,,,,
13790,203465,10,,,,
13791,203466,10,,,,
13792,203467,10,,,,
13793,203469,10,,,,
13794,203474,10,,,,
13795,203474,20,,,,
13796,203475,10,,,,
13797,203477,10,,,,
13798,203479,20,,,,
13799,203481,10,,,,
13800,203481,20,,,,
13801,203482,10,,,,
13802,203485,10,,,,
13803,203489,20,,,,
13804,203494,20,,,,
13805,203498,20,,,,
13806,203501,10,,,,
13807,203503,20,,,,
13808,203504,10,,,,
13809,203509,10,,,,
13810,203509,20,,,,
13811,203511,20,,,,
13812,203512,10,,,,
13813,203513,10,,,,
13814,203514,10,,,,
13815,203519,10,,,,
13816,203520,10,,,,
13817,203522,20,,,,
13818,203525,20,,,,
13819,203525,21,,,,
13820,203527,10,,,,
13821,203527,11,3.096301514,,,
13822,203528,20,,,,
13823,203534,20,,,,
13824,203536,10,,,,
13825,203537,10,,,,
13826,203539,20,,,,
13827,203543,10,,,,
13828,203544,10,,,,
13829,203549,20,,,,
13830,203554,10,,,,
13831,203556,10,,,,
13832,203558,10,,,,
13833,203568,20,,,,
13834,203570,20,,,,
13835,203571,10,-0.719006929,,,
13836,203573,20,,,,
13837,203575,10,,,,
13838,203584,20,,,,
13839,203586,10,,,,
13840,203586,20,,,,
13841,203590,10,,,,
13842,203605,10,,,,
13843,203605,20,,,,
13844,203609,10,,,,
13845,203610,10,,,,
13846,203616,10,,,,
13847,203622,20,,,,
13848,203625,20,,,,
13849,203627,10,,,,
13850,203627,20,,,,
13851,203630,10,,,,
13852,203632,10,,,,
13853,203633,10,,,,
13854,203635,10,,,,
13855,203637,10,,,,
13856,203638,10,,,,
13857,203640,10,,,,
13858,203642,20,,,,
13859,203644,20,,,,
13860,203652,10,,,,
13861,203653,10,,,,
13862,203656,10,,,,
13863,203656,20,,,,
13864,203662,10,,,,
13865,203668,10,,,,
13866,203669,10,,,,
13867,203677,20,,,,
13868,203680,10,,,,
13869,203682,10,,,,
13870,203682,20,,,,
13871,203684,10,,,,
13872,203687,10,,,,
13873,203692,10,,,,
13874,203692,20,,,,
13875,203693,10,,,,
13876,203695,20,,,,
13877,203696,10,,,,
13878,203699,10,,,,
13879,203700,10,,,,
13880,203701,10,,,,
13881,203705,10,,,,
13882,203706,10,,,,
13883,203708,10,,,,
13884,203709,10,,,,
13885,203718,10,,,,
13886,203722,10,,,,
13887,203723,10,,,,
13888,203725,10,,,,
13889,203727,10,,,,
13890,203731,10,,,,
13891,203731,20,,,,
13892,203737,10,,,,
13893,203740,10,,,,
13894,203740,20,,,,
13895,203745,20,,,,
13896,203746,10,,,,
13897,203749,10,,,,
13898,203752,10,,,,
13899,203752,20,,,,
13900,203756,10,,,,
13901,203758,10,,,,
13902,203760,10,,,,
13903,203762,10,,,,
13904,203764,10,,,,
13905,203764,20,,,,
13906,203767,20,,,,
13907,203768,10,,,,
13908,203769,10,,,,
13909,203771,10,,,,
13910,203771,20,,,,
13911,203781,10,,,,
13912,203781,20,,,,
13913,203786,10,,,,
13914,203795,10,,,,
13915,203798,10,,,,
13916,203805,10,,,,
13917,203808,20,,,,
13918,203809,10,,,,
13919,203811,20,,,,
13920,203812,10,,,,
13921,203813,10,,,,
13922,203816,10,,,,
13923,203819,10,,,,
13924,203819,20,,,,
13925,203821,10,,,,
13926,203821,20,,,,
13927,203822,10,,,,
13928,203824,20,,,,
13929,203832,10,,,,
13930,203841,10,,,,
13931,203844,10,,,,
13932,203850,10,,,,
13933,203851,10,,,,
13934,203852,10,,,,
13935,203855,10,,,,
13936,203857,20,,,,
13937,203858,10,,,,
13938,203859,10,,,,
13939,203861,20,,,,
13940,203863,20,,,,
13941,203864,20,,,,
13942,203865,10,,,,
13943,203870,20,,,,
13944,203872,10,,,,
13945,203872,20,,,,
13946,203874,20,,,,
13947,203876,20,,,,
13948,203877,10,,,,
13949,203879,10,,,,
13950,203879,20,,,,
13951,203881,10,,,,
13952,203881,20,,,,
13953,203886,10,,,,
13954,203894,10,,,,
13955,203894,20,,,,
13956,203895,10,,,,
13957,203898,10,,,,
13958,203898,20,,,,
13959,203900,20,,,,
13960,203902,10,,,,
13961,203903,10,,,,
13962,203904,10,,,,
13963,203906,10,,,,
13964,203906,20,,,,
13965,203908,10,,,,
13966,203909,10,,,,
13967,203913,10,,,,
13968,203913,20,,,,
13969,203915,20,,,,
13970,203916,10,,,,
13971,203918,10,,,,
13972,203921,10,,,,
13973,203922,10,,,,
13974,203927,10,,,,
13975,203928,10,,,,
13976,203929,10,,,,
13977,203932,10,,,,
13978,203934,10,,,,
13979,203939,20,,,,
13980,203941,10,,,,
13981,203942,20,,,,
13982,203943,10,,,,
13983,203945,10,,,,
13984,203946,10,,,,
13985,203948,10,,,,
13986,203950,20,,,,
13987,203952,10,,,,
13988,203954,10,,,,
13989,203956,10,,,,
13990,203960,10,,,,
13991,203961,10,,,,
13992,203962,10,,,,
13993,203963,10,,,,
13994,203965,10,,,,
13995,203965,20,,,,
13996,203967,20,,,,
13997,203968,10,,,,
13998,203970,20,,,,
13999,203974,10,,,,
14000,203978,20,,,,
14001,203980,20,,,,
14002,203981,10,,,,
14003,203990,10,,,,
14004,203990,20,,,,
14005,203993,10,,,,
14006,203995,10,,,,
14007,203995,20,,,,
14008,203997,10,,,,
14009,203997,20,,,,
14010,204001,10,,,,
14011,204003,10,,,,
14012,204003,20,,,,
14013,204007,10,,,,
14014,204007,20,,,,
14015,204009,10,,,,
14016,204009,20,,,,
14017,204011,10,,,,
14018,204011,20,,,,
14019,204013,20,,,,
14020,204019,10,,,,
14021,204019,20,,,,
14022,204021,10,,,,
14023,204021,20,,,,
14024,204023,10,,,,
14025,204023,20,,,,
14026,204025,20,,,,
14027,204026,10,,,,
14028,204027,10,,,,
14029,204029,20,,,,
14030,204030,10,,,,
14031,204034,20,,,,
14032,204036,10,,,,
14033,204036,20,,,,
14034,204042,10,,,,
14035,204054,10,,,,
14036,204056,10,,,,
14037,204058,20,,,,
14038,204060,20,,,,
14039,204064,10,,,,
14040,204068,10,,,,
14041,204073,10,,,,
14042,204073,20,,,,
14043,204074,10,,,,
14044,204076,20,,,,
14045,204086,10,,,,
14046,204086,20,,,,
14047,204087,10,,,,
14048,204089,20,,,,
14049,204091,20,,,,
14050,204093,10,,,,
14051,204101,10,,,,
14052,204104,20,,,,
14053,204104,21,,,,
14054,204107,10,,,,
14055,204108,10,,,,
14056,204111,20,,,,
14057,204114,10,,,,
14058,204115,10,,,,
14059,204117,20,,,,
14060,204118,10,,,,
14061,204120,10,,,,
14062,204121,10,,,,
14063,204128,10,,,,
14064,204129,10,,,,
14065,204132,20,,,,
14066,204135,20,,,,
14067,204137,10,,,,
14068,204139,10,,,,
14069,204139,20,,,,
14070,204143,10,,,,
14071,204143,20,,,,
14072,204145,10,,,,
14073,204145,20,,,,
14074,204146,10,,,,
14075,204148,20,,,,
14076,204154,10,,,,
14077,204155,10,,,,
14078,204156,10,,,,
14079,204160,10,,,,
14080,204163,10,,,,
14081,204163,20,,,,
14082,204164,10,,,,
14083,204165,10,,,,
14084,204166,10,,,,
14085,204169,10,,,,
14086,204170,10,,,,
14087,204172,10,,,,
14088,204177,10,,,,
14089,204178,10,,,,
14090,204182,10,,,,
14091,204184,10,,,,
14092,204187,10,,,,
14093,204188,10,,,,
14094,204191,20,,,,
14095,204199,10,,,,
14096,204199,20,,,,
14097,204201,10,,,,
14098,204201,20,,,,
14099,204202,10,,,,
14100,204204,10,,,,
14101,204204,20,,,,
14102,204205,10,,,,
14103,204207,10,,,,
14104,204207,20,,,,
14105,204209,10,,,,
14106,204209,20,,,,
14107,204213,10,,,,
14108,204213,11,-0.719006929,,,
14109,204223,10,,,,
14110,204223,20,,,,
14111,204227,10,,,,
14112,204235,10,,,,
14113,204235,20,,,,
14114,204237,20,,,,
14115,204240,10,,,,
14116,204246,10,,,,
14117,204250,10,,,,
14118,204254,10,,,,
14119,204255,10,,,,
14120,204256,10,,,,
14121,204258,20,,,,
14122,204259,10,,,,
14123,204261,10,,,,
14124,204261,20,,,,
14125,204263,10,,,,
14126,204265,10,,,,
14127,204266,10,,,,
14128,204267,10,,,,
14129,204269,10,,,,
14130,204274,10,,,,
14131,204277,10,,,,
14132,204278,10,,,,
14133,204280,10,,,,
14134,204284,10,,,,
14135,204286,10,,,,
14136,204286,20,,,,
14137,204287,10,,,,
14138,204289,10,,,,
14139,204291,10,,,,
14140,204292,10,,,,
14141,204293,10,,,,
14142,204295,10,,,,
14143,204301,10,,,,
14144,204302,10,,,,
14145,204303,10,,,,
14146,204305,20,,,,
14147,204307,10,,,,
14148,204307,20,,,,
14149,204308,10,,,,
14150,204309,20,,,,
14151,204311,10,,,,
14152,204311,20,,,,
14153,204314,10,,,,
14154,204314,20,,,,
14155,204315,10,,,,
14156,204321,10,,,,
14157,204323,10,,,,
14158,204326,20,,,,
14159,204330,20,,,,
14160,204332,10,,,,
14161,204334,10,,,,
14162,204334,11,,,,
14163,204334,20,,,,
14164,204336,20,,,,
14165,204338,20,,,,
14166,204342,10,,,,
14167,204342,20,,,,
14168,204343,10,,,,
14169,204344,10,,,,
14170,204347,10,,,,
14171,204347,20,,,,
14172,204356,10,,,,
14173,204356,20,,,,
14174,204357,10,,,,
14175,204359,10,,,,
14176,204359,20,,,,
14177,204363,20,,,,
14178,204367,10,,,,
14179,204374,10,,,,
14180,204375,10,,,,
14181,204377,10,,,,
14182,204379,10,,,,
14183,204380,10,,,,
14184,204384,10,,,,
14185,204387,20,,,,
14186,204388,10,,,,
14187,204393,10,,,,
14188,204393,20,,,,
14189,204395,20,,,,
14190,204398,10,,,,
14191,204398,20,,,,
14192,204402,10,,,,
14193,204402,20,,,,
14194,204406,10,,,,
14195,204406,20,,,,
14196,204407,10,,,,
14197,204409,10,,,,
14198,204409,20,,,,
14199,204410,10,,,,
14200,204413,10,,,,
14201,204413,20,,,,
14202,204415,10,,,,
14203,204415,20,,,,
14204,204419,10,,,,
14205,204420,10,,,,
14206,204421,10,,,,
14207,204425,10,,,,
14208,204425,20,,,,
14209,204428,10,,,,
14210,204429,10,,,,
14211,204434,10,,,,
14212,204435,10,,,,
14213,204439,10,,,,
14214,204442,10,,,,
14215,204445,10,,,,
14216,204445,20,,,,
14217,204447,20,,,,
14218,204449,10,,,,
14219,204451,10,,,,
14220,204451,20,,,,
14221,204453,20,,,,
14222,204456,10,,,,
14223,204465,10,,,,
14224,204466,10,,,,
14225,204469,10,,,,
14226,204472,10,,,,
14227,204473,10,,,,
14228,204479,10,,,,
14229,204479,20,,,,
14230,204480,10,,,,
14231,204481,10,,,,
14232,204482,20,,,,
14233,204483,10,,,,
14234,204486,20,,,,
14235,204488,10,,,,
14236,204490,20,,,,
14237,204493,10,,,,
14238,204499,10,,,,
14239,204499,20,,,,
14240,204501,10,,,,
14241,204506,10,,,,
14242,204509,10,,,,
14243,204509,20,,,,
14244,204510,10,,,,
14245,204512,20,,,,
14246,204515,20,,,,
14247,204517,10,,,,
14248,204517,11,-0.719006929,,,
14249,204518,10,,,,
14250,204519,10,,,,
14251,204520,10,,,,
14252,204521,10,,,,
14253,204522,10,,,,
14254,204524,10,,,,
14255,204524,20,,,,
14256,204525,10,,,,
14257,204526,10,,,,
14258,204530,10,,,,
14259,204532,10,,,,
14260,204533,20,,,,
14261,204535,10,,,,
14262,204539,10,,,,
14263,204540,20,,,,
14264,204548,10,,,,
14265,204548,20,,,,
14266,204554,10,,,,
14267,204556,20,,,,
14268,204569,20,,,,
14269,204570,10,,,,
14270,204570,11,,,,
14271,204571,10,,,,
14272,204581,10,,,,
14273,204583,10,,,,
14274,204585,20,,,,
14275,204589,20,,,,
14276,204590,10,,,,
14277,204591,10,,,,
14278,204593,10,,,,
14279,204593,20,,,,
14280,204598,10,,,,
14281,204601,10,,,,
14282,204602,10,,,,
14283,204604,10,,,,
14284,204604,20,,,,
14285,204606,10,,,,
14286,204610,10,,,,
14287,204614,10,,,,
14288,204614,20,,,,
14289,204616,10,,,,
14290,204616,20,,,,
14291,204618,10,,,,
14292,204618,20,,,,
14293,204619,10,,,,
14294,204621,10,,,,
14295,204621,20,,,,
