,HHID,PN,JJ005M1,KJ005M1,HJ005M1,G3365M1,F3115M1,E2611M1
20055,502701,010,-1.0,-1.0,,,,
20056,502701,020,-1.0,-1.0,,,,
20057,502703,010,-1.0,,,,,
20058,502704,010,-1.0,-1.0,,,,
20059,502705,010,-1.0,-1.0,,,,
20060,502705,020,-1.0,-1.0,,,,
20061,502706,010,-1.0,-1.0,,,,
20062,502706,020,-1.0,-1.0,,,,
20063,502707,010,1.0,-1.0,,,,
20064,502708,010,-1.0,-1.0,,,,
20065,502708,020,-1.0,-1.0,,,,
20066,502710,010,-1.0,-1.0,,,,
20067,502710,020,-1.0,-1.0,,,,
20068,502711,010,-1.0,-1.0,,,,
20069,502711,020,-1.0,-1.0,,,,
20070,502712,010,-1.0,-1.0,,,,
20071,502713,010,-1.0,-1.0,,,,
20072,502713,020,-1.0,-1.0,,,,
20073,502714,010,-1.0,-1.0,,,,
20074,502714,020,-1.0,-1.0,,,,
20075,502715,010,-1.0,-1.0,,,,
20076,502716,010,-1.0,-1.0,,,,
20077,502716,020,-1.0,-1.0,,,,
20078,502717,010,1.0,,,,,
20079,502718,010,-1.0,-1.0,,,,
20080,502719,010,-1.0,-1.0,,,,
20081,502720,010,1.0,1.0,,,,
20082,502722,010,-1.0,-1.0,,,,
20083,502722,020,-1.0,-1.0,,,,
20084,502723,010,-1.0,-1.0,,,,
20085,502723,020,-1.0,-1.0,,,,
20086,502724,010,-1.0,-1.0,,,,
20087,502724,020,-1.0,-1.0,,,,
20088,502725,010,-1.0,,,,,
20089,502728,010,-1.0,-1.0,,,,
20090,502729,010,-1.0,-1.0,,,,
20091,502730,010,-1.0,-1.0,,,,
20092,502731,010,-1.0,,,,,
20093,502732,010,-1.0,-1.0,,,,
20094,502732,020,-1.0,-1.0,,,,
20095,502733,010,1.0,1.0,,,,
20096,502734,010,-1.0,-1.0,,,,
20097,502734,020,-1.0,-1.0,,,,
20098,502735,010,-1.0,-1.0,,,,
20099,502735,020,-1.0,-1.0,,,,
20100,502737,010,-1.0,-1.0,,,,
20101,502737,020,-1.0,,,,,
20102,502739,010,-1.0,-1.0,,,,
20103,502740,010,-1.0,-1.0,,,,
20104,502740,020,-1.0,-1.0,,,,
20105,502744,010,-1.0,-1.0,,,,
20106,502745,010,-1.0,-1.0,,,,
20107,502745,020,-1.0,-1.0,,,,
20108,502746,010,-1.0,-1.0,,,,
20109,502746,020,-1.0,-1.0,,,,
20110,502747,010,-1.0,-1.0,,,,
20111,502747,020,-1.0,-1.0,,,,
20112,502748,010,-1.0,-1.0,,,,
20113,502749,010,-1.0,-1.0,,,,
20114,502749,020,-1.0,-1.0,,,,
20115,502750,010,-1.0,-1.0,,,,
20116,502750,020,-1.0,-1.0,,,,
20117,502751,010,-1.0,-1.0,,,,
20118,502752,010,-1.0,-1.0,,,,
20119,502752,020,-1.0,-1.0,,,,
20120,502753,010,-1.0,-1.0,,,,
20121,502754,010,-1.0,-1.0,,,,
20122,502755,010,-1.0,-1.0,,,,
20123,502755,020,-1.0,-1.0,,,,
20124,502757,010,-1.0,,,,,
20125,502758,010,-1.0,-1.0,,,,
20126,502759,010,-1.0,-1.0,,,,
20127,502759,020,-1.0,-1.0,,,,
20128,502761,010,-1.0,-1.0,,,,
20129,010299,012,,-1.0,,,,
20130,010465,010,,-1.0,,-1.0,-1.0,-1.0
20131,010537,010,,-1.0,,-1.0,-1.0,
20132,010645,031,,-1.0,,,,
20133,010719,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20134,011212,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20135,011612,010,,-1.0,,-1.0,-1.0,-1.0
20136,012045,010,,-1.0,,,-1.0,
20137,012045,011,,-1.0,,,,
20138,012252,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20139,012302,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20140,012394,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20141,012744,011,,-1.0,,,,
20142,012981,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20143,013054,040,,-1.0,-1.0,-1.0,-1.0,
20144,013371,012,,-1.0,,,,
20145,013527,010,,-1.0,-1.0,,,-1.0
20146,013602,020,,-1.0,,-1.0,-1.0,-1.0
20147,013602,030,,-1.0,,-1.0,-1.0,-1.0
20148,014199,020,,-1.0,,,-1.0,
20149,014332,011,,-1.0,-1.0,,-1.0,-1.0
20150,014433,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20151,014433,020,,-1.0,,-1.0,-1.0,-1.0
20152,014436,021,,-1.0,,,,
20153,014681,010,,-1.0,-1.0,-1.0,-1.0,
20154,014681,040,,-1.0,-1.0,-1.0,-1.0,
20155,014748,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20156,014754,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20157,015195,010,,-1.0,,-1.0,-1.0,-1.0
20158,015618,010,,-1.0,-1.0,-1.0,-1.0,
20159,015708,010,,-1.0,,,,-1.0
20160,016517,010,,-1.0,-1.0,,-1.0,
20161,016526,010,,-1.0,,,,
20162,016526,020,,-1.0,,,,-1.0
20163,016935,011,,-1.0,,,,
20164,017201,020,,-1.0,-1.0,,,-1.0
20165,017383,011,,-1.0,,,,
20166,017389,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20167,017520,011,,-1.0,,,,
20168,017653,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20169,017653,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20170,017785,030,,-1.0,,-1.0,-1.0,-1.0
20171,018442,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20172,018442,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20173,018733,020,,-1.0,,,,
20174,018972,011,,-1.0,,,,
20175,019298,011,,-1.0,,,,
20176,019425,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20177,019564,010,,-1.0,,,,-1.0
20178,019646,010,,-1.0,-1.0,-1.0,,-1.0
20179,019992,040,,-1.0,-1.0,-1.0,,-1.0
20180,020394,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20181,020700,011,,-1.0,,,,
20182,020978,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20183,021073,010,,-1.0,,-1.0,-1.0,-1.0
20184,021316,021,,-1.0,,,,
20185,021410,020,,-1.0,,,-1.0,-1.0
20186,021479,011,,-1.0,,,,
20187,021721,031,,-1.0,,,,
20188,021825,021,,-1.0,,,,
20189,022018,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20190,022064,040,,-1.0,,-1.0,-1.0,-1.0
20191,022377,010,,-1.0,,-1.0,-1.0,-1.0
20192,022377,040,,-1.0,,-1.0,-1.0,-1.0
20193,022420,011,,-1.0,,,,
20194,022602,041,,-1.0,,,,
20195,022757,010,,-1.0,,,,-1.0
20196,022906,021,,-1.0,,,,
20197,022985,010,,-1.0,-1.0,,-1.0,-1.0
20198,022985,040,,-1.0,-1.0,,-1.0,-1.0
20199,023416,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20200,023416,011,,-1.0,-1.0,-1.0,,
20201,023453,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20202,024397,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20203,024397,040,,-1.0,-1.0,,-1.0,-1.0
20204,024948,010,,-1.0,,-1.0,-1.0,-1.0
20205,024948,040,,-1.0,,-1.0,-1.0,-1.0
20206,025087,011,,-1.0,,,,
20207,030225,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20208,030681,011,,-1.0,-1.0,-1.0,,
20209,030732,041,,-1.0,,,,
20210,030892,031,,-1.0,,,,
20211,031347,010,,-1.0,,,-1.0,-1.0
20212,031840,010,,-1.0,-1.0,,-1.0,-1.0
20213,031840,020,,-1.0,-1.0,,-1.0,-1.0
20214,032058,010,,-1.0,,,-1.0,-1.0
20215,032058,011,,-1.0,,,,
20216,032126,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20217,032202,040,,-1.0,,-1.0,,
20218,032420,010,,-1.0,,,-1.0,-1.0
20219,032420,020,,-1.0,,,-1.0,-1.0
20220,032915,010,,-1.0,,,,
20221,032929,010,,-1.0,,,-1.0,-1.0
20222,033643,011,,-1.0,,,,
20223,033888,012,,-1.0,,,,
20224,034026,041,,-1.0,,,,
20225,034034,011,,-1.0,,,,
20226,034237,011,,-1.0,,,,
20227,035228,020,,-1.0,,-1.0,-1.0,-1.0
20228,035228,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20229,035321,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20230,035364,020,,-1.0,,,,
20231,035364,030,,-1.0,,-1.0,,
20232,035820,010,,-1.0,,-1.0,-1.0,-1.0
20233,036398,040,,-1.0,,,-1.0,-1.0
20234,036814,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20235,036993,010,,-1.0,-1.0,-1.0,-1.0,
20236,037025,010,,-1.0,,-1.0,-1.0,-1.0
20237,037025,040,,-1.0,,-1.0,1.0,-1.0
20238,037132,011,,-1.0,,,,
20239,037361,011,,-1.0,,,,
20240,037503,021,,-1.0,-1.0,,,
20241,037918,040,,-1.0,-1.0,-1.0,,
20242,038033,020,,-1.0,,-1.0,-1.0,-1.0
20243,038033,030,,-1.0,,-1.0,-1.0,-1.0
20244,038292,021,,-1.0,,,,
20245,039138,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20246,039257,020,,-1.0,,-1.0,-1.0,-1.0
20247,039670,010,,-1.0,-1.0,1.0,1.0,-1.0
20248,039754,010,,-1.0,,,,
20249,039754,040,,-1.0,,,,
20250,039766,010,,-1.0,-1.0,-1.0,,-1.0
20251,040065,020,,-1.0,,-1.0,-1.0,-1.0
20252,040829,011,,-1.0,-1.0,-1.0,-1.0,
20253,041306,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20254,041367,010,,-1.0,,-1.0,-1.0,-1.0
20255,041367,020,,-1.0,,-1.0,-1.0,-1.0
20256,041696,030,,-1.0,,,-1.0,-1.0
20257,041791,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20258,041907,010,,-1.0,,-1.0,,
20259,042304,010,,-1.0,,,,
20260,042734,010,,-1.0,,,,
20261,043075,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20262,043131,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20263,043407,031,,-1.0,,,,
20264,043493,010,,-1.0,,-1.0,-1.0,-1.0
20265,043493,020,,-1.0,,-1.0,-1.0,-1.0
20266,043763,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20267,043763,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20268,043764,012,,-1.0,,,,
20269,043837,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20270,043981,010,,-1.0,,,,
20271,043981,020,,-1.0,,,,
20272,044517,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20273,044517,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20274,044600,010,,-1.0,,,,
20275,044600,040,,-1.0,,,-1.0,
20276,044658,010,,-1.0,-1.0,-1.0,,-1.0
20277,044695,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20278,044896,010,,-1.0,-1.0,,,-1.0
20279,044977,010,,-1.0,,-1.0,-1.0,-1.0
20280,045107,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20281,045107,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20282,045442,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20283,045630,022,,-1.0,,,,
20284,045695,040,,-1.0,,-1.0,-1.0,
20285,046614,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20286,046750,010,,-1.0,,,,
20287,047132,011,,-1.0,,,,
20288,047136,021,,-1.0,,,,
20289,047367,031,,-1.0,,,,
20290,047445,020,,-1.0,,-1.0,-1.0,-1.0
20291,047654,030,,1.0,-1.0,,-1.0,-1.0
20292,047654,031,,-1.0,,,,
20293,047654,021,,-1.0,,-1.0,-1.0,-1.0
20294,047711,021,,-1.0,,,,
20295,048239,041,,-1.0,,,,
20296,048474,041,,-1.0,,,,
20297,048743,010,,-1.0,,-1.0,-1.0,-1.0
20298,049059,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20299,049059,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20300,050437,020,,-1.0,-1.0,,-1.0,-1.0
20301,050867,010,,-1.0,,-1.0,-1.0,-1.0
20302,050867,020,,-1.0,,-1.0,-1.0,-1.0
20303,051055,010,,-1.0,,-1.0,-1.0,-1.0
20304,051411,010,,-1.0,,,,
20305,051765,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20306,051765,020,,-1.0,,-1.0,-1.0,1.0
20307,051815,010,,-1.0,,,,-1.0
20308,051815,040,,-1.0,,,,
20309,051885,010,,-1.0,-1.0,,,
20310,051885,011,,-1.0,,,,
20311,051908,031,,-1.0,,,,
20312,051927,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20313,052176,020,,-1.0,,,-1.0,-1.0
20314,052176,030,,-1.0,,,-1.0,-1.0
20315,052470,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20316,052545,041,,-1.0,,-1.0,-1.0,
20317,052854,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20318,052965,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20319,053683,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20320,054212,041,,-1.0,,,,
20321,054479,012,,-1.0,,,,
20322,054542,022,,-1.0,-1.0,,,
20323,054735,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20324,054773,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20325,054773,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20326,054795,011,,-1.0,,,,
20327,055197,010,,-1.0,,-1.0,-1.0,-1.0
20328,055197,020,,-1.0,,-1.0,-1.0,-1.0
20329,055565,010,,-1.0,,-1.0,-1.0,-1.0
20330,056030,012,,-1.0,,,,
20331,056211,041,,-1.0,,,,
20332,056651,011,,-1.0,,,,
20333,057026,021,,-1.0,,,,
20334,057099,011,,-1.0,,,,
20335,057396,031,,-1.0,-1.0,-1.0,,
20336,057426,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20337,057506,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20338,057605,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20339,058802,011,,-1.0,,,,
20340,058950,010,,-1.0,,-1.0,-1.0,-1.0
20341,058958,010,,-1.0,,-1.0,-1.0,-1.0
20342,059240,010,,-1.0,-1.0,,,-1.0
20343,059331,010,,1.0,,,-1.0,
20344,059772,040,,-1.0,,-1.0,-1.0,-1.0
20345,059855,010,,-1.0,-1.0,-1.0,-1.0,
20346,059855,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20347,059924,020,,-1.0,,-1.0,-1.0,-1.0
20348,060300,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20349,060300,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20350,060316,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20351,060516,011,,-1.0,,,,
20352,060637,041,,-1.0,,,,
20353,061085,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20354,061085,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20355,061165,020,,-1.0,,,,-1.0
20356,063550,010,,-1.0,,-1.0,-1.0,-1.0
20357,063550,040,,-1.0,,-1.0,-1.0,-1.0
20358,064372,010,,-1.0,-1.0,,-1.0,-1.0
20359,064614,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20360,065572,010,,-1.0,,-1.0,-1.0,-1.0
20361,065572,040,,-1.0,,-1.0,-1.0,-1.0
20362,065734,010,,-1.0,,-1.0,-1.0,-1.0
20363,065976,030,,-1.0,-1.0,-1.0,-1.0,-1.0
20364,071593,010,,-1.0,,,,
20365,071771,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20366,072218,040,,-1.0,,-1.0,,
20367,072535,010,,-1.0,,-1.0,,-1.0
20368,074032,010,,-1.0,-1.0,,-1.0,-1.0
20369,075023,010,,-1.0,,,,-1.0
20370,075023,040,,-1.0,,,-1.0,-1.0
20371,075711,010,,-1.0,,-1.0,-1.0,-1.0
20372,075711,040,,-1.0,,-1.0,-1.0,-1.0
20373,075779,010,,-1.0,,-1.0,-1.0,-1.0
20374,075779,011,,-1.0,,-1.0,,
20375,076751,020,,-1.0,,,,-1.0
20376,076751,030,,-1.0,,,,-1.0
20377,076783,010,,-1.0,,-1.0,-1.0,-1.0
20378,076821,012,,-1.0,,,,
20379,076824,010,,-1.0,,-1.0,-1.0,-1.0
20380,076882,020,,-1.0,,,-1.0,
20381,076930,010,,-1.0,,-1.0,-1.0,-1.0
20382,077001,010,,-1.0,-1.0,,-1.0,-1.0
20383,077614,010,,-1.0,,-1.0,-1.0,-1.0
20384,077614,040,,-1.0,,-1.0,-1.0,-1.0
20385,077751,010,,-1.0,,-1.0,-1.0,-1.0
20386,077751,020,,-1.0,,-1.0,-1.0,-1.0
20387,077883,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20388,077883,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20389,077968,010,,-1.0,,,,-1.0
20390,078211,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20391,078607,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20392,078909,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20393,078909,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20394,078996,040,,-1.0,,-1.0,-1.0,-1.0
20395,079430,010,,-1.0,,-1.0,-1.0,-1.0
20396,079430,011,,1.0,,-1.0,,
20397,079455,010,,-1.0,,,,-1.0
20398,080161,010,,-1.0,,,,-1.0
20399,081023,020,,-1.0,,,,-1.0
20400,081175,010,,-1.0,-1.0,,,-1.0
20401,081175,040,,-1.0,-1.0,,,-1.0
20402,081751,020,,-1.0,-1.0,,,
20403,081752,011,,-1.0,,,,
20404,081925,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20405,082033,021,,-1.0,,,,
20406,082033,022,,-1.0,,,,
20407,082468,021,,-1.0,,,,
20408,082551,010,,-1.0,,,,-1.0
20409,082990,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20410,083417,011,,-1.0,,,,
20411,083475,020,,-1.0,,,,-1.0
20412,083475,030,,-1.0,,,-1.0,-1.0
20413,083640,021,,-1.0,,,,
20414,083640,031,,-1.0,,,,
20415,083884,020,,-1.0,,-1.0,-1.0,-1.0
20416,083884,030,,-1.0,,-1.0,-1.0,-1.0
20417,084009,010,,-1.0,,,-1.0,-1.0
20418,084051,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20419,084196,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20420,084298,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20421,084631,010,,-1.0,-1.0,,,
20422,084631,040,,-1.0,-1.0,,,
20423,084648,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20424,084648,040,,-1.0,-1.0,-1.0,-1.0,-1.0
20425,084788,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20426,085010,020,,-1.0,,-1.0,-1.0,-1.0
20427,085034,040,,-1.0,-1.0,-1.0,,
20428,085196,011,,-1.0,,,,
20429,085400,010,,-1.0,,,-1.0,
20430,085400,040,,-1.0,,,-1.0,
20431,085411,010,,-1.0,-1.0,-1.0,-1.0,
20432,085411,020,,-1.0,-1.0,-1.0,-1.0,
20433,085540,030,,-1.0,,-1.0,-1.0,-1.0
20434,086056,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20435,086616,010,,-1.0,-1.0,,,
20436,086820,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20437,086820,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20438,087153,011,,-1.0,,,,
20439,087610,010,,-1.0,-1.0,,-1.0,-1.0
20440,087610,040,,-1.0,-1.0,,-1.0,-1.0
20441,087701,010,,-1.0,-1.0,,,-1.0
20442,088272,010,,-1.0,-1.0,-1.0,-1.0,-1.0
20443,088272,020,,-1.0,-1.0,-1.0,-1.0,-1.0
20444,111666,021,,-1.0,,,,
20445,112169,010,,-1.0,,-1.0,-1.0,
20446,112169,020,,-1.0,,-1.0,-1.0,
20447,114734,010,,-1.0,-1.0,-1.0,-1.0,
20448,114755,020,,-1.0,,,-1.0,
20449,116121,010,,-1.0,-1.0,-1.0,-1.0,
20450,116424,011,,-1.0,,,,
20451,117335,010,,-1.0,-1.0,-1.0,-1.0,
20452,120881,011,,-1.0,,,,
20453,122703,010,,-1.0,-1.0,1.0,-1.0,
20454,122703,020,,-1.0,-1.0,-1.0,-1.0,
20455,122850,011,,-1.0,,,,
20456,122863,010,,-1.0,,-1.0,-1.0,
20457,123785,011,,-1.0,,,,
20458,123911,012,,-1.0,,,,
20459,125528,020,,-1.0,-1.0,,-1.0,
20460,130220,011,,-1.0,,,,
20461,130636,010,,-1.0,-1.0,,-1.0,
20462,131490,010,,-1.0,-1.0,-1.0,-1.0,
20463,131774,011,,-1.0,,,,
20464,132828,010,,-1.0,,-1.0,-1.0,
20465,132828,020,,-1.0,,-1.0,-1.0,
20466,133201,010,,-1.0,-1.0,-1.0,-1.0,
20467,133201,020,,-1.0,-1.0,-1.0,-1.0,
20468,133414,010,,-1.0,-1.0,-1.0,-1.0,
20469,133414,020,,-1.0,-1.0,-1.0,-1.0,
20470,136190,020,,-1.0,,-1.0,-1.0,
20471,136415,020,,-1.0,-1.0,-1.0,-1.0,
20472,136823,020,,-1.0,-1.0,-1.0,,
20473,136823,021,,-1.0,-1.0,,,
20474,137429,021,,-1.0,,,,
20475,137576,011,,-1.0,,,,
20476,138429,010,,-1.0,,,-1.0,
20477,138875,010,,-1.0,-1.0,-1.0,-1.0,
20478,138875,020,,-1.0,-1.0,-1.0,-1.0,
20479,139278,010,,-1.0,-1.0,-1.0,-1.0,
20480,139351,011,,-1.0,,,,
20481,140836,011,,-1.0,,,,
20482,141187,011,,-1.0,,,,
20483,141253,010,,-1.0,-1.0,-1.0,-1.0,
20484,141395,020,,-1.0,-1.0,1.0,-1.0,
20485,142639,020,,-1.0,,-1.0,-1.0,
20486,143320,010,,-1.0,,-1.0,-1.0,
20487,143320,020,,-1.0,,-1.0,-1.0,
20488,143515,021,,1.0,-1.0,,,
20489,144456,011,,-1.0,,,,
20490,145933,021,,-1.0,,,,
20491,145991,020,,-1.0,-1.0,-1.0,-1.0,
20492,146978,021,,-1.0,,,,
20493,147108,011,,-1.0,,,,
20494,148397,010,,-1.0,-1.0,-1.0,-1.0,
20495,148553,020,,-1.0,,-1.0,-1.0,
20496,149550,010,,-1.0,-1.0,-1.0,-1.0,
20497,152387,020,,-1.0,-1.0,-1.0,-1.0,
20498,152387,021,,-1.0,,,,
20499,153387,010,,-1.0,-1.0,-1.0,-1.0,
20500,156263,010,,-1.0,-1.0,,-1.0,
20501,156263,020,,-1.0,-1.0,,,
20502,156625,010,,-1.0,,,-1.0,
20503,157430,010,,-1.0,-1.0,-1.0,-1.0,
20504,158214,010,,-1.0,,,-1.0,
20505,158571,020,,-1.0,,1.0,1.0,
20506,159858,010,,-1.0,-1.0,-1.0,-1.0,
20507,159858,020,,-1.0,-1.0,-1.0,,
20508,159873,010,,-1.0,-1.0,-1.0,-1.0,
20509,160030,010,,-1.0,,-1.0,-1.0,
20510,160030,020,,-1.0,,1.0,-1.0,
20511,160276,010,,-1.0,-1.0,-1.0,-1.0,
20512,160276,020,,-1.0,-1.0,-1.0,-1.0,
20513,161081,010,,-1.0,-1.0,-1.0,-1.0,
20514,172018,010,,-1.0,,-1.0,-1.0,
20515,172018,020,,-1.0,,-1.0,-1.0,
20516,173051,011,,-1.0,,,,
20517,174577,010,,-1.0,-1.0,-1.0,-1.0,
20518,174577,020,,-1.0,-1.0,-1.0,-1.0,
20519,174925,010,,-1.0,,-1.0,-1.0,
20520,174925,020,,-1.0,,-1.0,-1.0,
20521,176075,011,,-1.0,,,,
20522,180319,020,,-1.0,-1.0,,,
20523,180361,011,,-1.0,,,,
20524,180795,011,,-1.0,,,,
20525,180805,010,,-1.0,-1.0,-1.0,-1.0,
20526,180805,020,,-1.0,-1.0,-1.0,-1.0,
20527,182959,011,,-1.0,,,,
20528,183731,021,,-1.0,,,,
20529,183796,020,,-1.0,-1.0,-1.0,-1.0,
20530,184225,020,,-1.0,,-1.0,-1.0,
20531,184586,010,,-1.0,-1.0,-1.0,-1.0,
20532,184586,020,,-1.0,-1.0,-1.0,-1.0,
20533,184954,011,,-1.0,,,,
20534,185072,010,,-1.0,-1.0,-1.0,-1.0,
20535,185276,011,,1.0,1.0,,,
20536,185361,010,,-1.0,,-1.0,-1.0,
20537,185361,011,,-1.0,,,,
20538,185743,010,,-1.0,-1.0,-1.0,-1.0,
20539,186063,010,,1.0,-1.0,-1.0,-1.0,
20540,186063,020,,-1.0,-1.0,-1.0,-1.0,
20541,200194,020,,-1.0,,,-1.0,
20542,200350,010,,-1.0,-1.0,-1.0,-1.0,
20543,200406,010,,-1.0,-1.0,-1.0,-1.0,
20544,200597,020,,-1.0,-1.0,-1.0,-1.0,
20545,200599,020,,-1.0,,-1.0,-1.0,
20546,200727,020,,-1.0,,,-1.0,
20547,200742,010,,-1.0,-1.0,,-1.0,
20548,200857,010,,-1.0,-1.0,-1.0,-1.0,
20549,200922,011,,-1.0,-1.0,-1.0,,
20550,201025,020,,-1.0,-1.0,-1.0,-1.0,
20551,201056,010,,-1.0,-1.0,-1.0,-1.0,
20552,201063,020,,-1.0,-1.0,-1.0,-1.0,
20553,201071,020,,-1.0,,,-1.0,
20554,201148,010,,-1.0,-1.0,-1.0,-1.0,
20555,201148,011,,-1.0,-1.0,,,
20556,201628,012,,-1.0,,,,
20557,201774,021,,-1.0,,,,
20558,201867,010,,-1.0,-1.0,-1.0,-1.0,
20559,201962,021,,-1.0,,,,
20560,202011,010,,-1.0,,-1.0,-1.0,
20561,202493,020,,-1.0,-1.0,-1.0,-1.0,
20562,202594,020,,-1.0,-1.0,-1.0,-1.0,
20563,202618,010,,-1.0,,,-1.0,
20564,202739,020,,-1.0,,,,
20565,202767,020,,-1.0,,-1.0,-1.0,
20566,202785,020,,-1.0,-1.0,-1.0,-1.0,
20567,202806,020,,-1.0,-1.0,-1.0,,
20568,202884,020,,-1.0,-1.0,-1.0,-1.0,
20569,202996,010,,-1.0,,,-1.0,
20570,203078,010,,-1.0,,-1.0,-1.0,
20571,203269,010,,-1.0,,-1.0,-1.0,
20572,203433,010,,-1.0,,,-1.0,
20573,203433,020,,-1.0,,,-1.0,
20574,203530,021,,-1.0,,,,
20575,203551,010,,-1.0,,-1.0,-1.0,
20576,203564,010,,-1.0,,,,
20577,203652,010,,-1.0,-1.0,-1.0,-1.0,
20578,203701,010,,-1.0,,-1.0,-1.0,
20579,203748,010,,-1.0,,,-1.0,
20580,204003,010,,-1.0,-1.0,-1.0,-1.0,
20581,204003,020,,-1.0,-1.0,-1.0,-1.0,
20582,204021,011,,-1.0,,,,
20583,204115,010,,-1.0,-1.0,-1.0,-1.0,
20584,204201,010,,-1.0,-1.0,-1.0,-1.0,
20585,204201,020,,-1.0,-1.0,-1.0,-1.0,
20586,204205,010,,-1.0,-1.0,-1.0,-1.0,
20587,204387,021,,-1.0,,,,
20588,204425,010,,-1.0,-1.0,-1.0,-1.0,
20589,204519,010,,-1.0,-1.0,-1.0,-1.0,
20590,204546,020,,-1.0,,-1.0,-1.0,
20591,204593,010,,-1.0,-1.0,,,
20592,204604,020,,-1.0,-1.0,,-1.0,
20593,204945,011,,-1.0,,,,
20594,205001,011,,-1.0,,,,
20595,205125,020,,-1.0,-1.0,-1.0,-1.0,
20596,205138,021,,-1.0,,,,
20597,205352,020,,-1.0,-1.0,-1.0,-1.0,
20598,205407,020,,-1.0,,-1.0,-1.0,
20599,205689,021,,-1.0,,,,
