,HHID,PN,F995_x,F995_y,G1082,HB022,JB022,KB022,LB022
3637,036790,020,-1.0,-1.0,,,,,
3638,036796,040,-1.0,-1.0,,,,,
3639,036798,010,-1.0,-1.0,,,,,
3640,036798,040,-1.0,-1.0,,,,,
3641,036804,010,-1.0,-1.0,,,,,
3642,036808,010,-1.0,-1.0,,,,,
3643,036813,010,-1.0,-1.0,,,,,
3644,036813,020,1.0,1.0,,,,,
3645,036814,010,-1.0,-1.0,,,,,
3646,036814,020,-1.0,-1.0,,,,,
3647,036819,010,-1.0,-1.0,,,,,
3648,036819,040,1.0,1.0,,,,,
3649,036822,010,-1.0,-1.0,,,,,
3650,036822,020,-1.0,-1.0,,,,,
3651,036826,020,-1.0,-1.0,,,,,
3652,036826,030,-1.0,-1.0,,,,,
3653,036832,020,-1.0,-1.0,,,,,
3654,036832,030,-1.0,-1.0,,,,,
3655,036866,010,-1.0,-1.0,,,,,
3656,036866,040,-1.0,-1.0,,,,,
3657,036868,010,-1.0,-1.0,,,,,
3658,036868,040,1.0,1.0,,,,,
3659,036889,010,1.0,1.0,,,,,
3660,036896,010,-1.0,-1.0,,,,,
3661,036902,010,-1.0,-1.0,,,,,
3662,036902,020,1.0,1.0,,,,,
3663,036915,010,1.0,1.0,,,,,
3664,036918,010,-1.0,-1.0,,,,,
3665,036918,040,-1.0,-1.0,,,,,
3666,036926,010,-1.0,-1.0,,,,,
3667,036926,020,-1.0,-1.0,,,,,
3668,036950,010,-1.0,-1.0,,,,,
3669,036967,010,-1.0,-1.0,,,,,
3670,036967,040,-1.0,-1.0,,,,,
3671,036992,010,-1.0,-1.0,,,,,
3672,036993,010,1.0,1.0,,,,,
3673,036993,020,-1.0,-1.0,,,,,
3674,037025,010,-1.0,-1.0,,,,,
3675,037025,040,-1.0,-1.0,,,,,
3676,037044,010,-1.0,-1.0,,,,,
3677,037044,040,-1.0,-1.0,,,,,
3678,037047,010,-1.0,-1.0,,,,,
3679,037047,040,-1.0,-1.0,,,,,
3680,037048,010,-1.0,-1.0,,,,,
3681,037048,020,-1.0,-1.0,,,,,
3682,037049,010,-1.0,-1.0,,,,,
3683,037049,040,-1.0,-1.0,,,,,
3684,037050,010,-1.0,-1.0,,,,,
3685,037050,040,-1.0,-1.0,,,,,
3686,037053,010,1.0,1.0,,,,,
3687,037053,020,1.0,1.0,,,,,
3688,037055,040,-1.0,-1.0,,,,,
3689,037057,010,-1.0,-1.0,,,,,
3690,037057,020,-1.0,-1.0,,,,,
3691,037058,020,-1.0,-1.0,,,,,
3692,037058,030,-1.0,-1.0,,,,,
3693,037072,010,1.0,1.0,,,,,
3694,037072,040,-1.0,-1.0,,,,,
3695,037082,010,-1.0,-1.0,,,,,
3696,037082,020,-1.0,-1.0,,,,,
3697,037100,010,-1.0,-1.0,,,,,
3698,037100,040,-1.0,-1.0,,,,,
3699,037101,010,1.0,1.0,,,,,
3700,037101,020,-1.0,-1.0,,,,,
3701,037106,010,-1.0,-1.0,,,,,
3702,037158,010,-1.0,-1.0,,,,,
3703,037160,010,-1.0,-1.0,,,,,
3704,037160,020,-1.0,-1.0,,,,,
3705,037180,010,-1.0,-1.0,,,,,
3706,037184,020,-1.0,-1.0,,,,,
3707,037184,030,-1.0,-1.0,,,,,
3708,037201,010,-1.0,-1.0,,,,,
3709,037203,010,-1.0,-1.0,,,,,
3710,037208,010,-1.0,-1.0,,,,,
3711,037208,011,-1.0,-1.0,,,,,
3712,037209,020,-1.0,-1.0,,,,,
3713,037215,010,-1.0,-1.0,,,,,
3714,037215,020,-1.0,-1.0,,,,,
3715,037216,010,-1.0,-1.0,,,,,
3716,037216,040,1.0,1.0,,,,,
3717,037217,010,-1.0,-1.0,,,,,
3718,037217,040,-1.0,-1.0,,,,,
3719,037250,020,-1.0,-1.0,,,,,
3720,037250,030,-1.0,-1.0,,,,,
3721,037251,010,-1.0,-1.0,,,,,
3722,037251,020,,,,,,,
3723,037253,010,-1.0,-1.0,,,,,
3724,037253,020,-1.0,-1.0,,,,,
3725,037257,010,1.0,1.0,,,,,
3726,037257,040,-1.0,-1.0,,,,,
3727,037270,010,-1.0,-1.0,,,,,
3728,037270,020,-1.0,-1.0,,,,,
3729,037297,010,-1.0,-1.0,,,,,
3730,037298,010,-1.0,-1.0,,,,,
3731,037316,010,-1.0,-1.0,,,,,
3732,037352,010,1.0,1.0,,,,,
3733,037352,020,-1.0,-1.0,,,,,
3734,037359,010,-1.0,-1.0,,,,,
3735,037359,040,-1.0,-1.0,,,,,
3736,037361,010,-1.0,-1.0,,,,,
3737,037364,010,-1.0,-1.0,,,,,
3738,037364,020,-1.0,-1.0,,,,,
3739,037373,010,,,,,,,
3740,037373,020,-1.0,-1.0,,,,,
3741,037382,010,-1.0,-1.0,,,,,
3742,037404,010,1.0,1.0,,,,,
3743,037414,010,-1.0,-1.0,,,,,
3744,037414,040,-1.0,-1.0,,,,,
3745,037415,010,-1.0,-1.0,,,,,
3746,037415,020,-1.0,-1.0,,,,,
3747,037417,010,-1.0,-1.0,,,,,
3748,037417,020,-1.0,-1.0,,,,,
3749,037428,020,-1.0,-1.0,,,,,
3750,037431,020,-1.0,-1.0,,,,,
3751,037431,030,-1.0,-1.0,,,,,
3752,037435,020,-1.0,-1.0,,,,,
3753,037435,030,-1.0,-1.0,,,,,
3754,037477,010,-1.0,-1.0,,,,,
3755,037477,020,-1.0,-1.0,,,,,
3756,037478,020,-1.0,-1.0,,,,,
3757,037478,030,1.0,1.0,,,,,
3758,037490,010,-1.0,-1.0,,,,,
3759,037490,020,-1.0,-1.0,,,,,
3760,037496,010,-1.0,-1.0,,,,,
3761,037506,010,-1.0,-1.0,,,,,
3762,037515,010,-1.0,-1.0,,,,,
3763,037515,020,-1.0,-1.0,,,,,
3764,037530,020,-1.0,-1.0,,,,,
3765,037530,030,-1.0,-1.0,,,,,
3766,037534,010,-1.0,-1.0,,,,,
3767,037541,010,-1.0,-1.0,,,,,
3768,037541,040,-1.0,-1.0,,,,,
3769,037545,010,-1.0,-1.0,,,,,
3770,037546,010,-1.0,-1.0,,,,,
3771,037546,020,-1.0,-1.0,,,,,
3772,037547,010,-1.0,-1.0,,,,,
3773,037547,040,-1.0,-1.0,,,,,
3774,037550,010,-1.0,-1.0,,,,,
3775,037550,020,-1.0,-1.0,,,,,
3776,037594,010,-1.0,-1.0,,,,,
3777,037594,040,-1.0,-1.0,,,,,
3778,037597,020,-1.0,-1.0,,,,,
3779,037597,030,1.0,1.0,,,,,
3780,037602,020,-1.0,-1.0,,,,,
3781,037602,030,-1.0,-1.0,,,,,
3782,037606,010,-1.0,-1.0,,,,,
3783,037607,010,-1.0,-1.0,,,,,
3784,037607,020,-1.0,-1.0,,,,,
3785,037618,010,-1.0,-1.0,,,,,
3786,037618,020,-1.0,-1.0,,,,,
3787,037636,010,-1.0,-1.0,,,,,
3788,037640,010,-1.0,-1.0,,,,,
3789,037640,040,-1.0,-1.0,,,,,
3790,037709,020,1.0,1.0,,,,,
3791,037732,010,-1.0,-1.0,,,,,
3792,037735,010,-1.0,-1.0,,,,,
3793,037735,020,-1.0,-1.0,,,,,
3794,037751,010,-1.0,-1.0,,,,,
3795,037761,010,1.0,1.0,,,,,
3796,037761,040,-1.0,-1.0,,,,,
3797,037767,010,-1.0,-1.0,,,,,
3798,037767,020,-1.0,-1.0,,,,,
3799,037777,010,-1.0,-1.0,,,,,
3800,037777,040,-1.0,-1.0,,,,,
3801,037807,010,-1.0,-1.0,,,,,
3802,037807,020,-1.0,-1.0,,,,,
3803,037835,010,-1.0,-1.0,,,,,
3804,037835,040,-1.0,-1.0,,,,,
3805,037842,010,1.0,1.0,,,,,
3806,037844,010,-1.0,-1.0,,,,,
3807,037848,010,-1.0,-1.0,,,,,
3808,037865,020,-1.0,-1.0,,,,,
3809,037865,030,-1.0,-1.0,,,,,
3810,037871,020,-1.0,-1.0,,,,,
3811,037871,030,-1.0,-1.0,,,,,
3812,037878,010,-1.0,-1.0,,,,,
3813,037878,040,-1.0,-1.0,,,,,
3814,037880,010,-1.0,-1.0,,,,,
3815,037880,040,-1.0,-1.0,,,,,
3816,037893,010,1.0,1.0,,,,,
3817,037893,040,-1.0,-1.0,,,,,
3818,037904,010,-1.0,-1.0,,,,,
3819,037904,020,-1.0,-1.0,,,,,
3820,037907,010,1.0,1.0,,,,,
3821,037911,010,-1.0,-1.0,,,,,
3822,037933,010,-1.0,-1.0,,,,,
3823,037941,030,-1.0,-1.0,,,,,
3824,037942,010,-1.0,-1.0,,,,,
3825,037942,020,-1.0,-1.0,,,,,
3826,037948,020,-1.0,-1.0,,,,,
3827,037948,030,-1.0,-1.0,,,,,
3828,037949,040,-1.0,-1.0,,,,,
3829,037955,020,-1.0,-1.0,,,,,
3830,037955,030,-1.0,-1.0,,,,,
3831,037958,010,-1.0,-1.0,,,,,
3832,037962,010,-1.0,-1.0,,,,,
3833,037962,020,-1.0,-1.0,,,,,
3834,037963,010,-1.0,-1.0,,,,,
3835,037963,040,-1.0,-1.0,,,,,
3836,037989,010,-1.0,-1.0,,,,,
3837,037989,040,1.0,1.0,,,,,
3838,038009,020,-1.0,-1.0,,,,,
3839,038015,020,-1.0,-1.0,,,,,
3840,038015,030,1.0,1.0,,,,,
3841,038017,010,-1.0,-1.0,,,,,
3842,038017,020,-1.0,-1.0,,,,,
3843,038031,010,-1.0,-1.0,,,,,
3844,038031,020,-1.0,-1.0,,,,,
3845,038033,020,-1.0,-1.0,,,,,
3846,038033,030,-1.0,-1.0,,,,,
3847,038042,010,-1.0,-1.0,,,,,
3848,038042,020,-1.0,-1.0,,,,,
3849,038047,010,1.0,1.0,,,,,
3850,038047,040,-1.0,-1.0,,,,,
3851,038050,020,-1.0,-1.0,,,,,
3852,038050,030,-1.0,-1.0,,,,,
3853,038064,010,-1.0,-1.0,,,,,
3854,038089,010,-1.0,-1.0,,,,,
3855,038089,020,-1.0,-1.0,,,,,
3856,038099,010,-1.0,-1.0,,,,,
3857,038099,020,-1.0,-1.0,,,,,
3858,038100,010,-1.0,-1.0,,,,,
3859,038144,010,-1.0,-1.0,,,,,
3860,038144,040,-1.0,-1.0,,,,,
3861,038156,010,-1.0,-1.0,,,,,
3862,038156,020,-1.0,-1.0,,,,,
3863,038269,020,-1.0,-1.0,,,,,
3864,038269,030,-1.0,-1.0,,,,,
3865,038284,010,-1.0,-1.0,,,,,
3866,038292,020,-1.0,-1.0,,,,,
3867,038298,010,-1.0,-1.0,,,,,
3868,038298,020,-1.0,-1.0,,,,,
3869,038308,040,-1.0,-1.0,,,,,
3870,038333,010,1.0,1.0,,,,,
3871,038333,040,-1.0,-1.0,,,,,
3872,038383,010,1.0,1.0,,,,,
3873,038394,010,-1.0,-1.0,,,,,
3874,038394,020,1.0,1.0,,,,,
3875,038405,010,-1.0,-1.0,,,,,
3876,038405,040,-1.0,-1.0,,,,,
3877,038406,010,-1.0,-1.0,,,,,
3878,038406,020,1.0,1.0,,,,,
3879,038435,010,-1.0,-1.0,,,,,
3880,038457,010,-1.0,-1.0,,,,,
3881,038475,010,1.0,1.0,,,,,
3882,038477,010,-1.0,-1.0,,,,,
3883,038477,020,-1.0,-1.0,,,,,
3884,038478,010,-1.0,-1.0,,,,,
3885,038496,010,-1.0,-1.0,,,,,
3886,038496,020,-1.0,-1.0,,,,,
3887,038509,020,-1.0,-1.0,,,,,
3888,038510,010,-1.0,-1.0,,,,,
3889,038510,040,-1.0,-1.0,,,,,
3890,038511,010,-1.0,-1.0,,,,,
3891,038516,020,-1.0,-1.0,,,,,
3892,038516,030,-1.0,-1.0,,,,,
3893,038517,010,-1.0,-1.0,,,,,
3894,038520,010,-1.0,-1.0,,,,,
3895,038523,020,-1.0,-1.0,,,,,
3896,038523,030,-1.0,-1.0,,,,,
3897,038524,010,-1.0,-1.0,,,,,
3898,038524,020,-1.0,-1.0,,,,,
3899,038525,010,-1.0,-1.0,,,,,
3900,038525,040,-1.0,-1.0,,,,,
3901,038530,010,-1.0,-1.0,,,,,
3902,038530,020,-1.0,-1.0,,,,,
3903,038531,010,-1.0,-1.0,,,,,
3904,038531,020,-1.0,-1.0,,,,,
3905,038532,020,-1.0,-1.0,,,,,
3906,038532,030,-1.0,-1.0,,,,,
3907,038535,010,-1.0,-1.0,,,,,
3908,038535,040,-1.0,-1.0,,,,,
3909,038538,020,-1.0,-1.0,,,,,
3910,038547,010,-1.0,-1.0,,,,,
3911,038547,020,1.0,1.0,,,,,
3912,038548,010,-1.0,-1.0,,,,,
3913,038548,040,-1.0,-1.0,,,,,
3914,038571,040,-1.0,-1.0,,,,,
3915,038577,010,-1.0,-1.0,,,,,
3916,038577,020,-1.0,-1.0,,,,,
3917,038615,010,-1.0,-1.0,,,,,
3918,038615,020,-1.0,-1.0,,,,,
3919,038616,010,-1.0,-1.0,,,,,
3920,038616,040,-1.0,-1.0,,,,,
3921,038622,010,-1.0,-1.0,,,,,
3922,038641,020,-1.0,-1.0,,,,,
3923,038666,010,-1.0,-1.0,,,,,
3924,038666,020,-1.0,-1.0,,,,,
3925,038685,020,-1.0,-1.0,,,,,
3926,038685,030,-1.0,-1.0,,,,,
3927,038692,010,-1.0,-1.0,,,,,
3928,038699,020,-1.0,-1.0,,,,,
3929,038699,030,-1.0,-1.0,,,,,
3930,038705,010,-1.0,-1.0,,,,,
3931,038717,010,-1.0,-1.0,,,,,
3932,038717,040,1.0,1.0,,,,,
3933,038720,010,-1.0,-1.0,,,,,
3934,038720,020,-1.0,-1.0,,,,,
3935,038738,010,1.0,1.0,,,,,
3936,038751,020,-1.0,-1.0,,,,,
3937,038751,030,-1.0,-1.0,,,,,
3938,038761,010,-1.0,-1.0,,,,,
3939,038761,040,-1.0,-1.0,,,,,
3940,038762,010,-1.0,-1.0,,,,,
3941,038762,020,-1.0,-1.0,,,,,
3942,038768,010,1.0,1.0,,,,,
3943,038768,040,-1.0,-1.0,,,,,
3944,038776,010,-1.0,-1.0,,,,,
3945,038776,020,,,,,,,
3946,038782,010,-1.0,-1.0,,,,,
3947,038784,010,-1.0,-1.0,,,,,
3948,038785,010,-1.0,-1.0,,,,,
3949,038789,010,-1.0,-1.0,,,,,
3950,038797,010,-1.0,-1.0,,,,,
3951,038806,010,-1.0,-1.0,,,,,
3952,038806,040,-1.0,-1.0,,,,,
3953,038811,020,-1.0,-1.0,,,,,
3954,038811,030,-1.0,-1.0,,,,,
3955,038862,010,-1.0,-1.0,,,,,
3956,038868,010,-1.0,-1.0,,,,,
3957,038868,040,-1.0,-1.0,,,,,
3958,038873,020,-1.0,-1.0,,,,,
3959,038876,010,-1.0,-1.0,,,,,
3960,038876,020,-1.0,-1.0,,,,,
3961,038879,020,-1.0,-1.0,,,,,
3962,038879,030,-1.0,-1.0,,,,,
3963,038888,010,-1.0,-1.0,,,,,
3964,038888,040,-1.0,-1.0,,,,,
3965,038892,010,-1.0,-1.0,,,,,
3966,038892,020,-1.0,-1.0,,,,,
3967,038893,010,-1.0,-1.0,,,,,
3968,038893,020,-1.0,-1.0,,,,,
3969,038916,010,-1.0,-1.0,,,,,
3970,038916,020,-1.0,-1.0,,,,,
3971,038921,010,-1.0,-1.0,,,,,
3972,038921,020,-1.0,-1.0,,,,,
3973,038923,010,-1.0,-1.0,,,,,
3974,038923,020,-1.0,-1.0,,,,,
3975,038932,010,,,,,,,
3976,038932,020,-1.0,-1.0,,,,,
3977,038934,010,-1.0,-1.0,,,,,
3978,038934,011,-1.0,-1.0,,,,,
3979,038938,010,-1.0,-1.0,,,,,
3980,038938,020,-1.0,-1.0,,,,,
3981,038939,010,1.0,1.0,,,,,
3982,038939,040,-1.0,-1.0,,,,,
3983,038950,010,-1.0,-1.0,,,,,
3984,038950,040,-1.0,-1.0,,,,,
3985,038951,010,-1.0,-1.0,,,,,
3986,038951,040,-1.0,-1.0,,,,,
3987,038961,010,-1.0,-1.0,,,,,
3988,038966,010,-1.0,-1.0,,,,,
3989,038977,010,1.0,1.0,,,,,
3990,038982,010,-1.0,-1.0,,,,,
3991,038999,010,-1.0,-1.0,,,,,
3992,038999,020,-1.0,-1.0,,,,,
3993,039003,020,-1.0,-1.0,,,,,
3994,039005,020,-1.0,-1.0,,,,,
3995,039005,030,-1.0,-1.0,,,,,
3996,039010,020,-1.0,-1.0,,,,,
3997,039010,030,-1.0,-1.0,,,,,
3998,039047,010,-1.0,-1.0,,,,,
3999,039047,040,-1.0,-1.0,,,,,
4000,039053,010,-1.0,-1.0,,,,,
4001,039053,020,-1.0,-1.0,,,,,
4002,039058,010,-1.0,-1.0,,,,,
4003,039058,020,-1.0,-1.0,,,,,
4004,039059,020,1.0,1.0,,,,,
4005,039082,010,-1.0,-1.0,,,,,
4006,039082,020,-1.0,-1.0,,,,,
4007,039101,010,-1.0,-1.0,,,,,
4008,039101,020,-1.0,-1.0,,,,,
4009,039107,010,-1.0,-1.0,,,,,
4010,039107,020,-1.0,-1.0,,,,,
4011,039111,010,-1.0,-1.0,,,,,
4012,039115,020,-1.0,-1.0,,,,,
4013,039115,030,-1.0,-1.0,,,,,
4014,039136,010,-1.0,-1.0,,,,,
4015,039137,010,-1.0,-1.0,,,,,
4016,039137,040,-1.0,-1.0,,,,,
4017,039138,010,1.0,1.0,,,,,
4018,039138,040,-1.0,-1.0,,,,,
4019,039159,010,-1.0,-1.0,,,,,
4020,039159,020,-1.0,-1.0,,,,,
4021,039181,010,-1.0,-1.0,,,,,
4022,039181,020,-1.0,-1.0,,,,,
4023,039183,010,-1.0,-1.0,,,,,
4024,039183,020,-1.0,-1.0,,,,,
4025,039184,010,-1.0,-1.0,,,,,
4026,039184,020,-1.0,-1.0,,,,,
4027,039185,010,-1.0,-1.0,,,,,
4028,039185,040,-1.0,-1.0,,,,,
4029,039186,010,1.0,1.0,,,,,
4030,039186,040,-1.0,-1.0,,,,,
4031,039187,020,-1.0,-1.0,,,,,
4032,039187,030,-1.0,-1.0,,,,,
4033,039188,010,-1.0,-1.0,,,,,
4034,039189,010,-1.0,-1.0,,,,,
4035,039191,020,-1.0,-1.0,,,,,
4036,039191,030,-1.0,-1.0,,,,,
4037,039196,010,-1.0,-1.0,,,,,
4038,039196,040,-1.0,-1.0,,,,,
4039,039199,010,1.0,1.0,,,,,
4040,039221,010,-1.0,-1.0,,,,,
4041,039224,010,-1.0,-1.0,,,,,
4042,039231,010,-1.0,-1.0,,,,,
4043,039233,030,-1.0,-1.0,,,,,
4044,039246,010,-1.0,-1.0,,,,,
4045,039246,040,-1.0,-1.0,,,,,
4046,039256,010,-1.0,-1.0,,,,,
4047,039256,020,1.0,1.0,,,,,
4048,039257,010,-1.0,-1.0,,,,,
4049,039257,020,-1.0,-1.0,,,,,
4050,039258,010,-1.0,-1.0,,,,,
4051,039258,020,1.0,1.0,,,,,
4052,039260,010,-1.0,-1.0,,,,,
4053,039260,020,1.0,1.0,,,,,
4054,039268,010,-1.0,-1.0,,,,,
4055,039268,011,-1.0,-1.0,,,,,
4056,039275,010,-1.0,-1.0,,,,,
4057,039275,020,1.0,1.0,,,,,
4058,039279,040,1.0,1.0,,,,,
4059,039316,010,1.0,1.0,,,,,
4060,039316,040,-1.0,-1.0,,,,,
4061,039319,020,-1.0,-1.0,,,,,
4062,039319,030,-1.0,-1.0,,,,,
4063,039340,020,-1.0,-1.0,,,,,
4064,039340,030,-1.0,-1.0,,,,,
4065,039348,020,-1.0,-1.0,,,,,
4066,039348,030,-1.0,-1.0,,,,,
4067,039357,010,-1.0,-1.0,,,,,
4068,039357,040,-1.0,-1.0,,,,,
4069,039358,010,-1.0,-1.0,,,,,
4070,039358,020,-1.0,-1.0,,,,,
4071,039361,040,-1.0,-1.0,,,,,
4072,039370,010,1.0,1.0,,,,,
4073,039370,040,-1.0,-1.0,,,,,
4074,039378,010,-1.0,-1.0,,,,,
4075,039410,010,-1.0,-1.0,,,,,
4076,039411,020,-1.0,-1.0,,,,,
4077,039411,030,-1.0,-1.0,,,,,
4078,039419,020,-1.0,-1.0,,,,,
4079,039419,030,1.0,1.0,,,,,
4080,039430,010,-1.0,-1.0,,,,,
4081,039430,020,-1.0,-1.0,,,,,
4082,039437,010,-1.0,-1.0,,,,,
4083,039437,040,-1.0,-1.0,,,,,
4084,039463,010,-1.0,-1.0,,,,,
4085,039466,020,-1.0,-1.0,,,,,
4086,039466,030,-1.0,-1.0,,,,,
4087,039466,031,-1.0,-1.0,,,,,
4088,039469,010,-1.0,-1.0,,,,,
4089,039469,020,-1.0,-1.0,,,,,
4090,039474,010,-1.0,-1.0,,,,,
4091,039474,040,-1.0,-1.0,,,,,
4092,039492,010,1.0,1.0,,,,,
4093,039505,010,-1.0,-1.0,,,,,
4094,039505,020,-1.0,-1.0,,,,,
4095,039530,010,-1.0,-1.0,,,,,
4096,039530,020,-1.0,-1.0,,,,,
4097,039538,020,-1.0,-1.0,,,,,
4098,039538,030,-1.0,-1.0,,,,,
4099,039544,010,-1.0,-1.0,,,,,
4100,039556,010,1.0,1.0,,,,,
4101,039556,020,-1.0,-1.0,,,,,
4102,039557,010,-1.0,-1.0,,,,,
4103,039558,010,-1.0,-1.0,,,,,
4104,039558,020,-1.0,-1.0,,,,,
4105,039576,010,1.0,1.0,,,,,
4106,039576,020,1.0,1.0,,,,,
4107,039582,010,-1.0,-1.0,,,,,
4108,039582,040,1.0,1.0,,,,,
4109,039583,010,1.0,1.0,,,,,
4110,039583,040,-1.0,-1.0,,,,,
4111,039595,020,-1.0,-1.0,,,,,
4112,039595,030,-1.0,-1.0,,,,,
4113,039605,010,1.0,1.0,,,,,
4114,039605,020,-1.0,-1.0,,,,,
4115,039607,020,-1.0,-1.0,,,,,
4116,039607,030,-1.0,-1.0,,,,,
4117,039607,031,-1.0,-1.0,,,,,
4118,039626,010,-1.0,-1.0,,,,,
4119,039629,010,1.0,1.0,,,,,
4120,039629,020,-1.0,-1.0,,,,,
4121,039648,010,-1.0,-1.0,,,,,
4122,039649,020,-1.0,-1.0,,,,,
4123,039649,030,-1.0,-1.0,,,,,
4124,039654,010,-1.0,-1.0,,,,,
4125,039654,040,-1.0,-1.0,,,,,
4126,039670,010,-1.0,-1.0,,,,,
4127,039690,010,-1.0,-1.0,,,,,
4128,039690,040,-1.0,-1.0,,,,,
4129,039703,010,-1.0,-1.0,,,,,
4130,039753,020,,,,,,,
4131,039753,030,-1.0,-1.0,,,,,
4132,039755,010,-1.0,-1.0,,,,,
4133,039755,020,-1.0,-1.0,,,,,
4134,039757,010,-1.0,-1.0,,,,,
4135,039757,020,-1.0,-1.0,,,,,
4136,039775,010,-1.0,-1.0,,,,,
4137,039775,020,-1.0,-1.0,,,,,
4138,039776,010,-1.0,-1.0,,,,,
4139,039776,040,-1.0,-1.0,,,,,
4140,039779,020,-1.0,-1.0,,,,,
4141,039779,030,-1.0,-1.0,,,,,
4142,039783,020,-1.0,-1.0,,,,,
4143,039783,030,1.0,1.0,,,,,
4144,039784,010,-1.0,-1.0,,,,,
4145,039784,020,-1.0,-1.0,,,,,
4146,039788,010,-1.0,-1.0,,,,,
4147,039788,040,-1.0,-1.0,,,,,
4148,039790,020,-1.0,-1.0,,,,,
4149,039790,030,1.0,1.0,,,,,
4150,039821,010,-1.0,-1.0,,,,,
4151,039821,040,-1.0,-1.0,,,,,
4152,039875,010,-1.0,-1.0,,,,,
4153,039875,020,-1.0,-1.0,,,,,
4154,039879,010,-1.0,-1.0,,,,,
4155,039879,020,-1.0,-1.0,,,,,
4156,039900,010,-1.0,-1.0,,,,,
4157,039900,040,-1.0,-1.0,,,,,
4158,039911,010,-1.0,-1.0,,,,,
4159,039914,010,-1.0,-1.0,,,,,
4160,039914,020,-1.0,-1.0,,,,,
4161,039929,010,-1.0,-1.0,,,,,
4162,039929,020,-1.0,-1.0,,,,,
4163,039937,010,-1.0,-1.0,,,,,
4164,039937,020,-1.0,-1.0,,,,,
4165,039939,010,-1.0,-1.0,,,,,
4166,039939,020,-1.0,-1.0,,,,,
4167,039951,010,-1.0,-1.0,,,,,
4168,039956,010,-1.0,-1.0,,,,,
4169,039956,020,-1.0,-1.0,,,,,
4170,039958,010,-1.0,-1.0,,,,,
4171,039958,040,-1.0,-1.0,,,,,
4172,039965,010,-1.0,-1.0,,,,,
4173,039965,020,-1.0,-1.0,,,,,
4174,039969,010,1.0,1.0,,,,,
4175,039969,020,-1.0,-1.0,,,,,
4176,039970,010,-1.0,-1.0,,,,,
4177,039970,020,,,,,,,
4178,039972,010,-1.0,-1.0,,,,,
4179,039972,020,-1.0,-1.0,,,,,
4180,039973,010,-1.0,-1.0,,,,,
4181,039990,010,-1.0,-1.0,,,,,
4182,039995,010,,,,,,,
4183,039995,040,1.0,1.0,,,,,
4184,040002,010,-1.0,-1.0,,,,,
4185,040011,010,-1.0,-1.0,,,,,
4186,040065,010,-1.0,-1.0,,,,,
4187,040065,020,-1.0,-1.0,,,,,
4188,040066,010,-1.0,-1.0,,,,,
4189,040081,010,-1.0,-1.0,,,,,
4190,040081,020,-1.0,-1.0,,,,,
4191,040083,040,-1.0,-1.0,,,,,
4192,040108,010,,,,,,,
4193,040108,040,-1.0,-1.0,,,,,
4194,040111,010,-1.0,-1.0,,,,,
4195,040111,040,-1.0,-1.0,,,,,
4196,040115,020,-1.0,-1.0,,,,,
4197,040123,010,-1.0,-1.0,,,,,
4198,040126,010,-1.0,-1.0,,,,,
4199,040126,020,-1.0,-1.0,,,,,
4200,040131,010,-1.0,-1.0,,,,,
4201,040148,020,-1.0,-1.0,,,,,
4202,040148,030,1.0,1.0,,,,,
4203,040153,010,-1.0,-1.0,,,,,
4204,040153,020,-1.0,-1.0,,,,,
4205,040155,010,-1.0,-1.0,,,,,
4206,040155,020,-1.0,-1.0,,,,,
4207,040158,010,-1.0,-1.0,,,,,
4208,040158,011,-1.0,-1.0,,,,,
4209,040158,020,-1.0,-1.0,,,,,
4210,040158,021,-1.0,-1.0,,,,,
4211,040180,010,1.0,1.0,,,,,
4212,040180,011,-1.0,-1.0,,,,,
4213,040219,010,-1.0,-1.0,,,,,
4214,040223,010,-1.0,-1.0,,,,,
4215,040223,020,-1.0,-1.0,,,,,
4216,040260,010,-1.0,-1.0,,,,,
4217,040272,010,-1.0,-1.0,,,,,
4218,040276,010,-1.0,-1.0,,,,,
4219,040276,020,-1.0,-1.0,,,,,
4220,040277,010,-1.0,-1.0,,,,,
4221,040277,020,-1.0,-1.0,,,,,
4222,040279,010,-1.0,-1.0,,,,,
4223,040279,040,-1.0,-1.0,,,,,
4224,040280,010,-1.0,-1.0,,,,,
4225,040280,040,-1.0,-1.0,,,,,
4226,040284,010,-1.0,-1.0,,,,,
4227,040293,020,-1.0,-1.0,,,,,
4228,040293,030,-1.0,-1.0,,,,,
4229,040294,010,-1.0,-1.0,,,,,
4230,040294,020,-1.0,-1.0,,,,,
4231,040311,010,-1.0,-1.0,,,,,
4232,040311,020,1.0,1.0,,,,,
4233,040326,010,-1.0,-1.0,,,,,
4234,040376,010,-1.0,-1.0,,,,,
4235,040376,020,-1.0,-1.0,,,,,
4236,040388,010,-1.0,-1.0,,,,,
4237,040388,020,-1.0,-1.0,,,,,
4238,040398,010,-1.0,-1.0,,,,,
4239,040398,040,-1.0,-1.0,,,,,
4240,040401,010,-1.0,-1.0,,,,,
4241,040407,020,-1.0,-1.0,,,,,
4242,040407,030,-1.0,-1.0,,,,,
4243,040416,010,-1.0,-1.0,,,,,
4244,040416,011,-1.0,-1.0,,,,,
4245,040420,010,-1.0,-1.0,,,,,
4246,040435,020,-1.0,-1.0,,,,,
4247,040435,030,-1.0,-1.0,,,,,
4248,040438,010,-1.0,-1.0,,,,,
4249,040438,040,-1.0,-1.0,,,,,
4250,040440,020,-1.0,-1.0,,,,,
4251,040441,010,-1.0,-1.0,,,,,
